k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
1513,5.421010862427522e-19,0.0,2.5705254448645913e-17,True,False,stacked_exact,False,17.615819656908883,704.6327862763553,0.061952654025281086,0.04056324492591235,0.0,4.431112187676113,0.0,0.10472851107307715,17.44995802217185,6.321276919948394,0.0,True,False,4.537505429043824,5.421010862427522e-19,0.0,True,0.057368014763407076,exact_unbounded_fallback_bounded_ls,15.132045546174194,3.7636487125548115,0.05736801476340708,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.615819656908883,704.6327862763553,0.061952654025281086,0.04056324492591235,0.0,4.431112187676113,0.0,17.44995802217185,6.321276919948394,0.0
1514,0.0,0.0,1.0667834257980282e-17,True,False,stacked_exact,False,17.48282435007666,699.3129740030663,0.061372411740547896,0.04017841338039344,0.0,4.389168215543515,0.0,0.10478127499115471,17.325002047747862,6.282739753771503,0.0,True,False,4.482441248052957,0.0,0.0,True,0.056935901664930934,exact_unbounded_fallback_bounded_ls,15.010103739839884,3.740612877742702,0.056935901664930934,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.48282435007666,699.3129740030663,0.061372411740547896,0.04017841338039344,0.0,4.389168215543515,0.0,17.325002047747862,6.282739753771503,0.0
1515,2.0599841277224584e-18,3.1031676915590914e-17,3.5136345256932405e-17,True,False,stacked_exact,False,17.351499233678553,694.059969347142,0.06079905162045208,0.03979795188322449,0.0,4.3477397850850314,0.0,0.1048362048193489,17.201715599054218,6.244718644492196,1.3877787807814457e-17,True,False,4.428070973606866,2.0599841277224584e-18,2.7755575615628914e-17,True,0.05651125602311826,exact_unbounded_fallback_bounded_ls,14.88967679898224,3.717867268633127,0.05651125602311826,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.351499233678553,694.059969347142,0.06079905162045208,0.03979795188322449,0.0,4.3477397850850314,0.0,17.201715599054218,6.244718644492196,1.3877787807814457e-17
1516,4.87890977618477e-19,0.0,1.272148659229532e-17,True,False,stacked_exact,False,17.221815588069223,688.8726235227689,0.06023250361164657,0.039421814419234126,0.0,4.306834751484564,0.0,0.10489348097848632,17.080074798514286,6.207208402146757,1.962615573354719e-17,True,False,4.374395331138798,4.87890977618477e-19,0.0,True,0.05609396901089602,exact_unbounded_fallback_bounded_ls,14.770733571863353,3.695411901263154,0.05609396901089603,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.221815588069223,688.8726235227689,0.06023250361164657,0.039421814419234126,0.0,4.306834751484564,0.0,17.080074798514286,6.207208402146757,1.962615573354719e-17
1517,4.87890977618477e-19,1.3877787807814457e-17,1.6862138349697946e-17,True,False,stacked_exact,False,17.093756212545273,683.7502485018109,0.059672763874484565,0.039050025093780645,0.0,4.266446490310713,0.0,0.10495300535016436,16.960059854483134,6.170202751944009,1.3877787807814457e-17,True,False,4.3214059760011505,4.87890977618477e-19,1.3877787807814457e-17,True,0.055683950084173345,exact_unbounded_fallback_bounded_ls,14.653255360704744,3.6732427820070104,0.055683950084173345,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.093756212545273,683.7502485018109,0.059672763874484565,0.039050025093780645,0.0,4.266446490310713,0.0,16.960059854483134,6.170202751944009,1.3877787807814457e-17
1518,8.131516293641283e-19,0.0,2.0740759103608384e-17,True,False,stacked_exact,False,16.967319192785084,678.6927677114033,0.05911971133224713,0.03868250060385221,0.0,4.226543412631128,0.0,0.10501412657485054,16.841662369875284,6.133694394019941,0.0,True,False,4.269078731317764,8.131516293641283e-19,0.0,True,0.055281162324848435,exact_unbounded_fallback_bounded_ls,14.537257580792318,3.651350580219205,0.055281162324848435,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.967319192785084,678.6927677114033,0.05911971133224713,0.03868250060385221,0.0,4.226543412631128,0.0,16.841662369875284,6.133694394019941,0.0
1519,3.7947076036992655e-19,6.938893903907228e-18,2.9585611631138096e-17,True,False,stacked_exact,False,16.842474579342,673.6989831736801,0.05857327158579119,0.03831919671887555,0.0,4.187135229991862,0.0,0.10507706832225906,16.724855610067316,6.097677540480398,1.962615573354719e-17,True,False,4.217414322578659,3.7947076036992655e-19,6.938893903907228e-18,True,0.05488548228444689,exact_unbounded_fallback_bounded_ls,14.422703423316213,3.6297353281418197,0.05488548228444689,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.842474579342,673.6989831736801,0.05857327158579119,0.03831919671887555,0.0,4.187135229991862,0.0,16.724855610067316,6.097677540480398,1.962615573354719e-17
1520,1.0299920638612292e-18,2.7755575615628914e-17,3.315152665811055e-17,True,False,stacked_exact,False,16.719197928361492,668.7679171344596,0.05803330085790209,0.037959997321289664,0.0,4.148218286446136,0.0,0.10514180306549842,16.609615873509348,6.06214523387219,0.0,True,False,4.1664050783002615,1.0299920638612292e-18,2.7755575615628914e-17,True,0.05449680973846505,exact_unbounded_fallback_bounded_ls,14.309569273851764,3.6083943277423525,0.054496809738465046,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.719197928361492,668.7679171344596,0.05803330085790209,0.037959997321289664,0.0,4.148218286446136,0.0,16.609615873509348,6.06214523387219,0.0
1521,1.3552527156068805e-18,1.3877787807814457e-17,2.1968227309647643e-17,True,False,stacked_exact,False,16.597449882589558,663.8979953035823,0.057499793111715804,0.037604915704964124,0.0,4.109809643015902,0.0,0.10520877352827955,16.495910866348996,6.027091644764049,1.5515838457795457e-17,True,False,4.116056768859249,1.3552527156068805e-18,1.3877787807814457e-17,True,0.05411501946824772,exact_unbounded_fallback_bounded_ls,14.197807227842391,3.587329073196955,0.05411501946824772,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.597449882589558,663.8979953035823,0.057499793111715804,0.037604915704964124,0.0,4.109809643015902,0.0,16.495910866348996,6.027091644764049,1.5515838457795457e-17
1522,1.8431436932253575e-18,2.7755575615628914e-17,3.2119339152461673e-17,True,False,stacked_exact,False,16.47722721449313,659.0890885797253,0.056972748910959416,0.037253984996090714,0.0,4.071878919399992,0.0,0.10527739502448921,16.383730321102576,5.99250938677425,0.0,True,False,4.0663466449187595,1.8431436932253575e-18,2.7755575615628914e-17,True,0.05374005146766729,exact_unbounded_fallback_bounded_ls,14.087427251215104,3.5665299272855098,0.0537400514676673,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.47722721449313,659.0890885797253,0.056972748910959416,0.037253984996090714,0.0,4.071878919399992,0.0,16.383730321102576,5.99250938677425,0.0
1523,7.047314121155779e-19,0.0,1.5515480701267803e-17,True,False,stacked_exact,False,16.35853461454228,654.3413845816912,0.05645205822369983,0.036907137129699084,0.0,4.034392143458329,0.0,0.10534693805007067,16.273069412073554,5.958391639419144,0.0,True,False,4.017249409776161,7.047314121155779e-19,0.0,True,0.05337184913478439,exact_unbounded_fallback_bounded_ls,13.978449142098164,3.5459870359531225,0.05337184913478439,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.35853461454228,654.3413845816912,0.05645205822369983,0.036907137129699084,0.0,4.034392143458329,0.0,16.273069412073554,5.958391639419144,0.0
1524,9.75781955236954e-19,2.7755575615628914e-17,2.814608518771441e-17,True,False,stacked_exact,False,16.241344933987232,649.6537973594892,0.05593768091187396,0.03656436824901915,0.0,3.9973581954531885,0.0,0.10541759628026008,16.163904235924488,5.924733136708679,1.3877787807814457e-17,True,False,3.968765313185486,9.75781955236954e-19,2.7755575615628914e-17,True,0.05301030493987685,exact_unbounded_fallback_bounded_ls,13.870842402087314,3.525700036549005,0.05301030493987685,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.241344933987232,649.6537973594892,0.05593768091187396,0.03656436824901915,0.0,3.9973581954531885,0.0,16.163904235924488,5.924733136708679,1.3877787807814457e-17
1525,2.0057740190981832e-18,2.7755575615628914e-17,3.0872222891439853e-17,True,False,stacked_exact,False,16.125640389764655,645.0256155905861,0.055429535848663385,0.036225637231229325,0.0,3.9607651633156515,0.0,0.10548914451109413,16.056215555045846,5.891526642738831,0.0,True,False,3.9208810922564474,2.0057740190981832e-18,2.7755575615628914e-17,True,0.052655317603549676,exact_unbounded_fallback_bounded_ls,13.764595095461054,3.505663650117417,0.052655317603549676,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.125640389764655,645.0256155905861,0.055429535848663385,0.036225637231229325,0.0,3.9607651633156515,0.0,16.056215555045846,5.891526642738831,0.0
1526,5.963111948670274e-19,2.7755575615628914e-17,3.0449932042770137e-17,True,False,stacked_exact,False,16.011396417072756,640.4558566829102,0.05492763148110544,0.035890992939756595,0.0,3.924611938953932,0.0,0.1055616038115508,15.949978417859896,5.858765108827947,1.5515838457795457e-17,True,False,3.8735898085186538,5.963111948670274e-19,2.7755575615628914e-17,True,0.052306769320856705,exact_unbounded_fallback_bounded_ls,13.659681237261271,3.4858743160458685,0.052306769320856705,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.011396417072756,640.4558566829102,0.05492763148110544,0.035890992939756595,0.0,3.924611938953932,0.0,15.949978417859896,5.858765108827947,1.5515838457795457e-17
1527,1.8973538018496328e-18,3.1031676915590914e-17,3.240256249010344e-17,True,False,stacked_exact,False,15.89860712677757,635.9442850711027,0.054431834259456566,0.0355603512874505,0.0,3.888867100671633,0.0,0.10563432388646125,15.845179223416169,5.826439624267424,0.0,True,False,3.826865212657461,1.8973538018496328e-18,2.7755575615628914e-17,True,0.05196455679757324,exact_unbounded_fallback_bounded_ls,13.556111068201986,3.4663220075063883,0.05196455679757324,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.89860712677757,635.9442850711027,0.054431834259456566,0.0355603512874505,0.0,3.888867100671633,0.0,15.845179223416169,5.826439624267424,0.0
1528,5.963111948670274e-19,5.594315114139762e-17,6.179325842453499e-17,True,False,stacked_exact,False,15.787232019966487,631.4892807986595,0.05394207739567163,0.035233683828041526,0.0,3.8535471855915375,0.0,0.10570771338143473,15.741784100081713,5.794543435509126,1.5515838457795457e-17,True,False,3.7807102085103494,5.963111948670274e-19,5.551115123125783e-17,True,0.05162855135775616,exact_unbounded_fallback_bounded_ls,13.45383605700195,3.447007539550075,0.05162855135775616,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.787232019966487,631.4892807986595,0.05394207739567163,0.035233683828041526,0.0,3.8535471855915375,0.0,15.741784100081713,5.794543435509126,1.5515838457795457e-17
1529,1.5178830414797062e-18,6.938893903907228e-18,2.8370435404706766e-17,True,False,stacked_exact,False,15.677242516277488,627.0897006510995,0.053458296784261006,0.03491096440963633,0.0,3.8186480746557394,0.0,0.10578177014395061,15.639764896805756,5.763068234615185,0.0,True,False,3.7351151051024054,1.5178830414797062e-18,6.938893903907228e-18,True,0.05129862944816763,exact_unbounded_fallback_bounded_ls,13.352828076389818,3.4279268393373545,0.05129862944816763,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.677242516277488,627.0897006510995,0.053458296784261006,0.03491096440963633,0.0,3.8186480746557394,0.0,15.639764896805756,5.763068234615185,0.0
1530,7.589415207398531e-19,2.7755575615628914e-17,3.585003917486522e-17,True,False,stacked_exact,False,15.568614038604412,622.7445615441766,0.052980442760537816,0.03459218170919718,0.0,3.7841607750036896,0.0,0.10585638141851841,15.539096884392801,5.732005880728108,6.938893903907228e-18,True,False,3.6900676844137106,7.589415207398531e-19,2.7755575615628914e-17,True,0.05097467290039237,exact_unbounded_fallback_bounded_ls,13.253067425670945,3.409074696228729,0.05097467290039237,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.568614038604412,622.7445615441766,0.052980442760537816,0.03459218170919718,0.0,3.7841607750036896,0.0,15.539096884392801,5.732005880728108,6.938893903907228e-18
1531,5.551633906564337e-17,2.7755575615628914e-17,4.486938662154264e-17,True,False,stacked_exact,False,15.461328005496185,618.4531202198475,0.05250843403595822,0.034277293961545066,0.0,3.750071787169226,0.0,0.10593131996544292,15.439758968524961,5.701348451264835,0.0,True,False,3.645553265297478,5.551115123125783e-17,2.7755575615628914e-17,True,0.05065656476270275,exact_unbounded_fallback_bounded_ls,13.15454055053534,3.390445188207476,0.05065656476270275,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.461328005496185,618.4531202198475,0.05250843403595822,0.034277293961545066,0.0,3.750071787169226,0.0,15.439758968524961,5.701348451264835,0.0
1532,8.131516293641283e-19,2.8609792490763984e-17,3.342122587839859e-17,True,False,stacked_exact,False,15.35535826953623,614.2143307814493,0.05204221300895441,0.03396628029895929,0.0,3.7163793698183447,0.0,0.10600661412024973,15.341726589759928,5.671088956963607,6.938893903907228e-18,True,False,3.601564644062295,8.131516293641283e-19,2.7755575615628914e-17,True,0.05034419418262568,exact_unbounded_fallback_bounded_ls,13.05722244154814,3.372035141863428,0.05034419418262568,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.35535826953623,614.2143307814493,0.05204221300895441,0.03396628029895929,0.0,3.7163793698183447,0.0,15.341726589759928,5.671088956963607,6.938893903907228e-18
1533,2.168404344971009e-19,5.551115123125783e-17,5.580795899941427e-17,True,False,stacked_exact,False,15.250686590083706,610.0274636033482,0.051581772809082625,0.033659173644705095,0.0,3.683074940724165,0.0,0.10608214397881269,15.24497819161142,5.64122015566326,0.0,True,False,3.55809061373807,2.168404344971009e-19,5.551115123125783e-17,True,0.05003744508232132,exact_unbounded_fallback_bounded_ls,12.961096176467398,3.353839475706984,0.05003744508232132,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.250686590083706,610.0274636033482,0.051581772809082625,0.033659173644705095,0.0,3.683074940724165,0.0,15.24497819161142,5.64122015566326,0.0
1534,7.589415207398531e-19,1.3877787807814457e-17,2.3188157096629405e-17,True,False,stacked_exact,False,15.147303588536252,605.8921435414501,0.05112694268736492,0.0333558471284603,0.0,3.650132228767819,0.0,0.10615737103995561,15.149499979548944,5.611733936256943,6.938893903907228e-18,True,False,3.515108778250866,7.589415207398531e-19,1.3877787807814457e-17,True,0.04973619846544202,exact_unbounded_fallback_bounded_ls,12.866169006688569,3.3358499860423683,0.04973619846544202,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.147303588536252,605.8921435414501,0.05112694268736492,0.0333558471284603,0.0,3.650132228767819,0.0,15.149499979548944,5.611733936256943,6.938893903907228e-18
1535,9.215718466126788e-19,6.938893903907228e-18,1.794025579937401e-17,True,False,stacked_exact,False,15.045163565941447,601.8065426376578,0.05067770130064632,0.03305630734385827,0.0,3.6175820700264114,0.0,0.10623305611894665,15.05525584797527,5.5826254085168605,0.0,True,False,3.472632128022928,9.215718466126788e-19,6.938893903907228e-18,True,0.049440368205066344,exact_unbounded_fallback_bounded_ls,12.772375641457423,3.3180711411275055,0.04944036820506635,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.045163565941447,601.8065426376578,0.05067770130064632,0.03305630734385827,0.0,3.6175820700264114,0.0,15.05525584797527,5.5826254085168605,0.0
1536,2.710505431213761e-19,1.5515838457795457e-17,2.5589890668175582e-17,True,False,stacked_exact,False,14.94425223596184,597.7700894384736,0.050233951519763474,0.03276048998488835,0.0,3.585405589926319,0.0,0.10630887819944934,14.96222730054731,5.553886652661825,1.5515838457795457e-17,True,False,3.4306434574983395,2.710505431213761e-19,1.3877787807814457e-17,True,0.049149839822444266,exact_unbounded_fallback_bounded_ls,12.67971115133946,3.3004962521826036,0.049149839822444266,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.94425223596184,597.7700894384736,0.050233951519763474,0.03276048998488835,0.0,3.585405589926319,0.0,14.96222730054731,5.553886652661825,1.5515838457795457e-17
1537,1.4094628242311558e-18,2.8609792490763984e-17,2.94691929514058e-17,True,False,stacked_exact,False,14.844541836473951,593.781673458958,0.04979558448856611,0.032468311117845636,0.0,3.5536054662167627,0.0,0.10638497962063206,14.87039103911326,5.525511870843022,0.0,True,False,3.3891395550907877,1.4094628242311558e-18,2.7755575615628914e-17,True,0.04886452798749977,exact_unbounded_fallback_bounded_ls,12.58814751431696,3.2831241424628064,0.04886452798749977,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.844541836473951,593.781673458958,0.04979558448856611,0.032468311117845636,0.0,3.5536054662167627,0.0,14.87039103911326,5.525511870843022,0.0
1538,5.551792708129603e-17,1.5515838457795457e-17,5.4697085830422407e-17,True,False,stacked_exact,False,14.746003995443168,589.8401598177268,0.04936257198840532,0.03217976099496237,0.0,3.522191167568795,0.0,0.10646167190574907,14.779722612603566,5.497496192574029,6.938893903907228e-18,True,False,3.348122361894955,5.551115123125783e-17,1.3877787807814457e-17,True,0.04858436085741861,exact_unbounded_fallback_bounded_ls,12.497647613451392,3.265955088091248,0.04858436085741861,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.746003995443168,589.8401598177268,0.04936257198840532,0.03217976099496237,0.0,3.522191167568795,0.0,14.779722612603566,5.497496192574029,6.938893903907228e-18
1539,1.0842021724855044e-19,1.5515838457795457e-17,1.9884398450532767e-17,True,False,stacked_exact,False,14.648632361590257,585.9452944636103,0.04893486690930989,0.03189481672195308,0.0,3.4911438720753853,0.0,0.1065386128258583,14.690210826317728,5.469833794689343,6.938893903907228e-18,True,False,3.307577197150554,1.0842021724855044e-19,1.3877787807814457e-17,True,0.04830923967319611,exact_unbounded_fallback_bounded_ls,12.408214181794264,3.248983040553596,0.04830923967319611,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.648632361590257,585.9452944636103,0.04893486690930989,0.03189481672195308,0.0,3.4911438720753853,0.0,14.690210826317728,5.469833794689343,6.938893903907228e-18
1540,2.439454888092385e-18,5.551115123125783e-17,5.709677937982488e-17,True,False,stacked_exact,False,14.55241958332893,582.0967833331572,0.04851240565379307,0.03161344068993245,0.0,3.460451259580556,0.0,0.10661556700464335,14.601845507736815,5.442520021929087,0.0,True,False,3.267493685402366,2.439454888092385e-18,5.551115123125783e-17,True,0.048039075454741044,exact_unbounded_fallback_bounded_ls,12.319846018000305,3.2322037816577827,0.048039075454741044,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.55241958332893,582.0967833331572,0.04851240565379307,0.03161344068993245,0.0,3.460451259580556,0.0,14.601845507736815,5.442520021929087,0.0
1541,1.1384122811097797e-18,1.5515838457795457e-17,1.913745580968115e-17,True,False,stacked_exact,False,14.457353773349285,578.2941509339714,0.0480951552022335,0.03133562589468426,0.0,3.430110044104052,0.0,0.10669249615786576,14.514613555611708,5.415550828677918,1.5515838457795457e-17,True,False,3.227866889632084,1.1384122811097797e-18,1.3877787807814457e-17,True,0.04777378949291233,exact_unbounded_fallback_bounded_ls,12.232531384260303,3.2156150325945827,0.04777378949291234,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.457353773349285,578.2941509339714,0.0480951552022335,0.03133562589468426,0.0,3.430110044104052,0.0,14.514613555611708,5.415550828677918,1.5515838457795457e-17
1542,5.421010862427522e-19,4.220764384040162e-17,4.3067309209042056e-17,True,False,stacked_exact,False,14.363426667338976,574.537066693559,0.04768298252990099,0.031061265774975033,0.0,3.4001078974782732,0.0,0.10676915544454445,14.428504243057159,5.388921311733574,0.0,True,False,3.1886858612904465,5.421010862427522e-19,4.163336342344337e-17,True,0.047513290411417504,exact_unbounded_fallback_bounded_ls,12.146268710566712,3.1992129313430535,0.047513290411417504,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.363426667338976,574.537066693559,0.04768298252990099,0.031061265774975033,0.0,3.4001078974782732,0.0,14.428504243057159,5.388921311733574,0.0
1543,1.463672932855431e-18,1.5515838457795457e-17,2.488943304298469e-17,True,False,stacked_exact,False,14.270608148554162,570.8243259421664,0.04727586794784098,0.03079035688651293,0.0,3.370466584941252,0.0,0.10684610271648624,14.343493578770321,5.362628576627194,1.5515838457795457e-17,True,False,3.149960767580785,1.463672932855431e-18,1.3877787807814457e-17,True,0.04725754939071746,exact_unbounded_fallback_bounded_ls,12.061013483112607,3.1830009824458414,0.04725754939071746,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.270608148554162,570.8243259421664,0.04727586794784098,0.03079035688651293,0.0,3.370466584941252,0.0,14.343493578770321,5.362628576627194,1.5515838457795457e-17
1544,3.7947076036992655e-19,6.938893903907228e-18,1.0961910818752484e-17,True,False,stacked_exact,False,14.178889471397468,567.1555788558986,0.04687368214897762,0.030522789013482217,0.0,3.341169472418991,0.0,0.10692303661656896,14.259570379000682,5.336667105423,6.938893903907228e-18,True,False,3.1116782829244745,3.7947076036992655e-19,6.938893903907228e-18,True,0.0470064712479553,exact_unbounded_fallback_bounded_ls,11.97676757932384,3.1669744040351824,0.0470064712479553,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.178889471397468,567.1555788558986,0.04687368214897762,0.030522789013482217,0.0,3.341169472418991,0.0,14.259570379000682,5.336667105423,6.938893903907228e-18
1545,5.555139717674596e-17,4.220764384040162e-17,7.038886342784783e-17,True,False,stacked_exact,False,14.088241750239085,563.5296700095633,0.04647638111033578,0.03025852607521387,0.0,3.3122346159241345,0.0,0.10700044809921344,14.1767134018392,5.311034296805538,1.5515838457795457e-17,True,False,3.073847222439456,5.551115123125783e-17,4.163336342344337e-17,True,0.04676003963000788,exact_unbounded_fallback_bounded_ls,11.893490387369484,3.151136369273506,0.04676003963000789,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.088241750239085,563.5296700095633,0.04647638111033578,0.03025852607521387,0.0,3.3122346159241345,0.0,14.1767134018392,5.311034296805538,1.5515838457795457e-17
1546,1.6263032587282567e-18,4.163336342344337e-17,4.8083256167136494e-17,True,False,stacked_exact,False,13.998656461277074,559.9462584510829,0.04608392816913009,0.0299975421273424,0.0,3.2836529416510274,0.0,0.10707821523766625,14.094911901269096,5.2857261243779075,1.5515838457795457e-17,True,False,3.036460416717004,1.6263032587282567e-18,4.163336342344337e-17,True,0.04651818181546556,exact_unbounded_fallback_bounded_ls,11.811175801715933,3.135483801320841,0.04651818181546557,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.998656461277074,559.9462584510829,0.04608392816913009,0.0299975421273424,0.0,3.2836529416510274,0.0,14.094911901269096,5.2857261243779075,1.5515838457795457e-17
1547,1.5720931501039814e-18,1.3877787807814457e-17,1.7947878667700947e-17,True,False,stacked_exact,False,13.91013205021417,556.4052820085668,0.04569625728218109,0.029739784723922812,0.0,3.255411112765606,0.0,0.10715608231416268,14.014159942231966,5.260739062106673,1.962615573354719e-17,True,False,2.9995085364063208,1.5720931501039814e-18,1.3877787807814457e-17,True,0.04628081709936548,exact_unbounded_fallback_bounded_ls,11.729827956134612,3.1200129898818316,0.04628081709936548,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.91013205021417,556.4052820085668,0.04569625728218109,0.029739784723922812,0.0,3.255411112765606,0.0,14.014159942231966,5.260739062106673,1.962615573354719e-17
1548,4.87890977618477e-19,0.0,2.015893746188358e-17,True,False,stacked_exact,False,13.822659991087317,552.9063996434927,0.045313291182006485,0.029485187967670166,0.0,3.227508300033432,0.0,0.10723406504442676,13.934448693165981,5.236070749278904,6.938893903907228e-18,True,False,2.9629900551529005,4.87890977618477e-19,0.0,True,0.046047900108580835,exact_unbounded_fallback_bounded_ls,11.649437930040197,3.104723403653619,0.046047900108580835,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.822659991087317,552.9063996434927,0.045313291182006485,0.029485187967670166,0.0,3.227508300033432,0.0,13.934448693165981,5.236070749278904,6.938893903907228e-18
1549,1.1926223897340549e-18,0.0,1.0046244991531351e-17,True,False,stacked_exact,False,13.736224811033745,549.4489924413499,0.04493497515863533,0.02923370525405467,0.0,3.1999494496480176,0.0,0.10731232424823312,13.855766936961343,5.211719165142376,0.0,True,False,2.926907087954529,1.1926223897340549e-18,0.0,True,0.04581940398751233,exact_unbounded_fallback_bounded_ls,11.569989175514685,3.089615809172848,0.04581940398751233,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.736224811033745,549.4489924413499,0.04493497515863533,0.02923370525405467,0.0,3.1999494496480176,0.0,13.855766936961343,5.211719165142376,0.0
1550,2.1141942363467336e-18,2.8609792490763984e-17,3.13874682600553e-17,True,False,stacked_exact,False,13.650820571233224,546.0328228493289,0.044561317291013855,0.028985355706936167,0.0,3.1727315299816867,0.0,0.10739084469461997,13.778106053852156,5.18768175544237,1.5515838457795457e-17,True,False,2.891257011401633,2.1141942363467336e-18,2.7755575615628914e-17,True,0.045595273367310424,exact_unbounded_fallback_bounded_ls,11.49147217198644,3.0746886304428656,0.04559527336731043,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.650820571233224,546.0328228493289,0.044561317291013855,0.028985355706936167,0.0,3.1727315299816867,0.0,13.778106053852156,5.18768175544237,1.5515838457795457e-17
1551,1.5720931501039814e-18,0.0,1.4090576564001014e-17,True,False,stacked_exact,False,13.566455851607248,542.6582340642899,0.04419224001978046,0.02874008177242881,0.0,3.1458291347170055,0.0,0.10746906486372723,13.70146564026946,5.163954425011333,0.0,True,False,2.8560230087306326,1.5720931501039814e-18,0.0,True,0.045375381138470096,exact_unbounded_fallback_bounded_ls,11.413909849057776,3.059935387674349,0.0453753811384701,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.566455851607248,542.6582340642899,0.04419224001978046,0.02874008177242881,0.0,3.1458291347170055,0.0,13.70146564026946,5.163954425011333,0.0
1552,5.421010862427522e-19,0.0,7.404903031776368e-18,True,False,stacked_exact,False,13.48311671298582,539.3246685194327,0.04382763177671241,0.028497785479461232,0.0,3.119247513374348,0.0,0.10754712443503239,13.625834801750614,5.140535088320391,1.3877787807814457e-17,True,False,2.8212066112448397,5.421010862427522e-19,0.0,True,0.04515970001799319,exact_unbounded_fallback_bounded_ls,11.337286043053908,3.0453570344797942,0.04515970001799319,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.48311671298582,539.3246685194327,0.04382763177671241,0.028497785479461232,0.0,3.119247513374348,0.0,13.625834801750614,5.140535088320391,1.3877787807814457e-17
1553,3.7947076036992655e-19,2.8609792490763984e-17,3.05031302916674e-17,True,False,stacked_exact,False,13.40077767823632,536.0311071294528,0.04346746890345726,0.028258448982712746,0.0,3.093006033430322,0.0,0.10762554100870894,13.551195132366889,5.117422109965489,6.938893903907228e-18,True,False,2.786818027228213,3.7947076036992655e-19,2.7755575615628914e-17,True,0.04494825255366752,exact_unbounded_fallback_bounded_ls,11.261562545061292,3.0309572638330753,0.04494825255366752,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.40077767823632,536.0311071294528,0.04346746890345726,0.028258448982712746,0.0,3.093006033430322,0.0,13.551195132366889,5.117422109965489,6.938893903907228e-18
