k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm
598,1.6479873021779667e-17,2.220446049250313e-16,2.8474821017593695e-16,True,False,stacked_exact,False,217.7024338818143,8708.097355272572,1.0172142544654323,0.7259883752363926,0.0,84.3895173775258,0.0,0.834819600550292,217.10929715433457,68.13905079744971,1.1102230246251565e-16,True,False,185.76766318830417,1.6479873021779667e-17,2.220446049250313e-16,True,0.7127758969690245,exact_unbounded_fallback_bounded_ls,185.76766318843002,44.41008198098413,0.7127758969690244
599,4.336808689942018e-18,2.220446049250313e-16,3.0250599253840835e-16,True,False,stacked_exact,False,214.25082600302616,8570.033040121047,0.9872147484343508,0.7017200859520266,0.0,83.16496649897724,0.0,0.8132023281696955,213.66849248376946,67.15885263819314,1.1102230246251565e-16,True,False,182.35920962295896,4.336808689942018e-18,2.220446049250313e-16,True,0.6964818490636058,exact_unbounded_fallback_bounded_ls,182.35920962295896,43.595248550488705,0.6964818490636058
600,2.862293735361732e-17,4.577566798522237e-16,4.636316578268541e-16,True,False,stacked_exact,False,211.04252992887663,8441.701197155066,0.958285999181881,0.6781026112108578,4.440892098500626e-16,81.9049684079086,0.0,0.7938791480519749,210.47184700993103,66.24171898060206,2.220446049250313e-16,True,False,179.21178916946388,2.862293735361732e-17,4.440892098500626e-16,True,0.6820678589062837,exact_unbounded_fallback_bounded_ls,179.21178916946388,42.84281834832504,0.6820678589062837
601,4.443948835439793e-16,2.220446049250313e-16,5.947082457545465e-16,True,False,stacked_exact,False,208.04126965964994,8321.650786385999,0.9304615850046248,0.6552088923549829,0.0,80.60772399213187,0.0,0.7766529084230255,207.48322723011245,65.37599095284686,5.551115123125783e-17,True,False,176.2941237667444,4.440892098500626e-16,2.220446049250313e-16,True,0.6692474589141709,exact_unbounded_fallback_bounded_ls,176.29412376674443,42.145313962987416,0.6692474589141709
602,4.2500725161431774e-17,2.220446049250313e-16,2.3050038845078228e-16,True,False,stacked_exact,False,205.2122445098426,8208.489780393704,0.9037607836410703,0.6331011052229465,0.0,79.27227468696152,0.0,0.7613223346500784,204.66794139718365,64.5506567365288,3.510833468576701e-16,True,False,173.57560753370504,4.2500725161431774e-17,2.220446049250313e-16,True,0.6577463653167023,exact_unbounded_fallback_bounded_ls,173.57560753370512,41.49541867602646,0.6577463653167023
603,1.734723475976807e-18,2.220446049250313e-16,2.2306307278900423e-16,True,False,stacked_exact,False,202.52214092700532,8100.885637080213,0.8781889594183038,0.6118306783409709,0.0,77.89882054812881,0.0,0.747683110054313,201.99274749863847,63.755400649702594,5.551115123125783e-17,True,False,171.02615414923082,1.734723475976807e-18,2.220446049250313e-16,True,0.647308287180013,exact_unbounded_fallback_bounded_ls,171.02615414923105,40.88593997630063,0.647308287180013
604,4.336808689942018e-18,2.220446049250313e-16,2.6019037829243703e-16,True,False,stacked_exact,False,199.9394813821174,7997.579255284697,0.8537382405196968,0.5914383407710543,0.0,76.48849979292574,0.0,0.7355352385622574,199.42620865239027,62.98068286591638,2.482534153247273e-16,True,False,168.61660462848394,4.336808689942018e-18,2.220446049250313e-16,True,0.6377018853071802,exact_unbounded_fallback_bounded_ls,168.6166046284844,40.30990704399713,0.6377018853071802
605,4.442323353541905e-16,0.0,4.061317053988872e-16,True,False,stacked_exact,False,197.43496567363695,7897.398626945479,0.8303896408538298,0.5719553137307799,0.0,75.04320317286496,0.0,0.7246886314534413,196.93902223206013,62.217810227492855,2.9893669801409083e-16,True,False,166.319119538872,4.440892098500626e-16,0.0,True,0.6287247420995401,exact_unbounded_fallback_bounded_ls,166.31911953887246,39.762269810137,0.6287247420995401
606,3.729655473350135e-17,2.220446049250313e-16,2.4115447498784337e-16,True,False,stacked_exact,False,194.98196261668866,7799.278504667547,0.8081124226634468,0.5534018133091146,0.0,73.56510194527314,0.0,0.7149713032904721,194.50454196074335,61.4590210966417,2.220446049250313e-16,True,False,164.10789526002065,3.729655473350135e-17,2.220446049250313e-16,True,0.6202063809169089,exact_unbounded_fallback_bounded_ls,164.1078952600208,39.33632232923337,0.6202063809169089
607,4.441578142196753e-16,2.220446049250313e-16,6.256255750756311e-16,True,False,stacked_exact,False,192.5561595006215,7702.246380024861,0.7868671359262266,0.5357886254286898,0.0,72.05727756622306,0.0,0.706221367493106,192.09841155761765,60.69744879849493,1.6653345369377348e-16,True,False,161.95859314083089,4.440892098500626e-16,2.220446049250313e-16,True,0.6120037936871882,exact_unbounded_fallback_bounded_ls,161.95859314083089,38.885056222770864,0.6120037936871883
608,4.449557262054371e-16,2.482534153247273e-16,4.881925382580771e-16,True,False,stacked_exact,False,190.13594567422737,7605.437826969097,0.7666073722007467,0.5191175973259093,0.0,70.52322699067098,0.0,0.6982927420276004,189.6989527546046,59.92716289499906,5.551115123125783e-17,True,False,159.84894623235638,4.440892098500626e-16,2.220446049250313e-16,True,0.6040014265416264,exact_unbounded_fallback_bounded_ls,159.84894623235638,38.406826055405396,0.6040014265416264
609,8.673617379884035e-19,4.577566798522237e-16,5.043997966216297e-16,True,False,stacked_exact,False,187.7024865329117,7508.0994613164685,0.7472808866004976,0.5033814904841424,4.440892098500626e-16,68.96678905428091,0.0,0.6910548582163131,187.2872549255889,59.14317325609598,1.6653345369377348e-16,True,False,157.7589234918612,8.673617379884035e-19,4.440892098500626e-16,True,0.5961082853961689,exact_unbounded_fallback_bounded_ls,157.75892349186154,37.90062350618317,0.5961082853961689
610,1.3877787807814457e-17,2.220446049250313e-16,2.8310874386161786e-16,True,False,stacked_exact,False,185.23951890028127,7409.580756011252,0.7288322590500319,0.48856529582735286,0.0,67.39239341189658,0.0,0.6843872686729683,184.84696209091405,58.34138751956288,5.551115123125783e-17,True,False,155.67047175490768,1.3877787807814457e-17,2.220446049250313e-16,True,0.5882530286955743,exact_unbounded_fallback_bounded_ls,155.67047175490768,37.36611520932577,0.5882530286955743
611,1.5612511283791264e-17,2.482534153247273e-16,3.0757558202507484e-16,True,False,stacked_exact,False,182.73350339395964,7309.340135758385,0.7112047854347945,0.47464707913082826,0.0,65.80475661745942,0.0,0.6781812785031,182.36443288735944,57.51860775672226,1.5700924586837752e-16,True,False,153.56783667813218,1.5612511283791264e-17,2.220446049250313e-16,True,0.5803815118992574,exact_unbounded_fallback_bounded_ls,153.56783667813218,36.80354375679637,0.5803815118992574
612,1.8214596497756474e-17,2.220446049250313e-16,2.8608441855107265e-16,True,False,stacked_exact,False,180.17363897251397,7206.945558900558,0.6943417962753529,0.46159848025708167,0.0,64.20877452075347,0.0,0.6723392181657322,179.82875691805876,56.6725090943922,2.0014830212433605e-16,True,False,151.43766942303515,1.8214596497756474e-17,2.220446049250313e-16,True,0.5724536841213392,exact_unbounded_fallback_bounded_ls,151.43766942305334,36.21367440943261,0.5724536841213392
613,1.0408340855860843e-17,2.220446049250313e-16,2.606780764843526e-16,True,False,stacked_exact,False,177.55169130746933,7102.067652298773,0.6781876698892095,0.44938509960895967,0.0,62.60959147833185,0.0,0.6667712561371717,177.2315956996788,55.80159052942682,1.1102230246251565e-16,True,False,149.26888972205847,1.0408340855860843e-17,2.220446049250313e-16,True,0.5644398761226637,exact_unbounded_fallback_bounded_ls,149.26888972205847,35.68459394917967,0.5644398761226637
614,1.1275702593849246e-17,0.0,2.1808409448120426e-16,True,False,stacked_exact,False,174.8617922362829,6994.471689451317,0.662691051443583,0.4379693484320487,0.0,61.012689208742735,0.0,0.6613917275549693,174.5669620001391,54.905112375822085,5.551115123125783e-17,True,False,147.05247429448667,1.1275702593849246e-17,0.0,True,0.5563171532296339,exact_unbounded_fallback_bounded_ls,147.05247429448673,35.1547321360258,0.5563171532296339
615,0.0,2.482534153247273e-16,2.863579659914399e-16,True,False,stacked_exact,False,172.10088865153793,6884.0355460615165,0.6478032134689685,0.4273090376595506,0.0,59.42306138367866,0.0,0.6561293533415052,171.83169730149592,53.98312113522723,5.551115123125783e-17,True,False,144.78227927447787,0.0,2.220446049250313e-16,True,0.5480713253142143,exact_unbounded_fallback_bounded_ls,144.78227927447878,34.61201363905515,0.5480713253142143
616,1.0408340855860843e-17,2.220446049250313e-16,2.6530803057041184e-16,True,False,stacked_exact,False,169.26798186400094,6770.719274560037,0.6334800448578274,0.4173594765648497,0.0,57.846015349925395,0.0,0.6509144291192563,169.0246932696807,53.03631391815096,1.6653345369377348e-16,True,False,142.4540065030049,1.0408340855860843e-17,2.220446049250313e-16,True,0.5396907790690737,exact_unbounded_fallback_bounded_ls,142.4540065030115,34.05541092962625,0.5396907790690737
617,2.3418766925686896e-17,5.551115123125783e-17,1.4945342081690813e-16,True,False,stacked_exact,False,166.36425422784765,6654.570169113907,0.619681584476414,0.4080735936739714,0.0,56.286647365964626,0.0,0.6456846699421637,166.14702670262443,52.06600618869317,5.551115123125783e-17,True,False,140.0655583623341,2.3418766925686896e-17,5.551115123125783e-17,True,0.5311675168183589,exact_unbounded_fallback_bounded_ls,140.06555836235927,33.48442254600157,0.5311675168183589
618,6.938893903907228e-18,5.551115123125783e-17,2.251901369439778e-16,True,False,stacked_exact,False,163.39274399123366,6535.709759649347,0.6063721990817769,0.39940279427906816,0.0,54.7499715825797,0.0,0.6403822178483064,163.20163302971457,51.07404681654274,1.1102230246251565e-16,True,False,137.61669094786663,6.938893903907228e-18,5.551115123125783e-17,True,0.522495246530634,exact_unbounded_fallback_bounded_ls,137.6166909478956,32.89899017973135,0.522495246530634
619,1.1105279146216472e-16,1.1102230246251565e-16,2.6255312840362027e-16,True,False,stacked_exact,False,160.3581777009824,6414.327108039296,0.5935204636089634,0.39129771616689896,0.0,53.24079929708208,0.0,0.6349543538212282,160.1931407301712,50.0627507132715,1.6653345369377348e-16,True,False,135.10891245820105,1.1102230246251565e-16,1.1102230246251565e-16,True,0.5136691631915277,exact_unbounded_fallback_bounded_ls,135.1089124582209,32.299474384543494,0.5136691631915277
620,2.6020852139652106e-18,2.220446049250313e-16,2.411450253525726e-16,True,False,stacked_exact,False,157.26680871655185,6290.672348662075,0.5810987179056738,0.38370878562472455,0.0,51.76362292303501,0.0,0.6293545361881601,157.12770990089984,49.03483403129107,1.6653345369377348e-16,True,False,132.54537994134992,2.6020852139652106e-18,2.220446049250313e-16,True,0.5046861862753763,exact_unbounded_fallback_bounded_ls,132.54537994135464,31.686629892230147,0.5046861862753763
621,2.2233071772766395e-16,0.0,1.3861102345875012e-16,True,False,stacked_exact,False,154.12619809892144,6165.047923956857,0.5690826896633405,0.37658689004989115,0.0,50.322575149368205,0.0,0.6235424644695718,154.0128108219268,47.99334202774409,1.1102230246251565e-16,True,False,129.93070574393747,2.220446049250313e-16,0.0,True,0.4955450044246241,exact_unbounded_fallback_bounded_ls,129.93070574393755,31.061559341910126,0.4955450044246241
622,1.113606002252634e-16,2.220446049250313e-16,2.624656217392952e-16,True,False,stacked_exact,False,150.9450218957525,6037.800875830099,0.5574504560619058,0.3698834065445876,0.0,48.92133837737627,0.0,0.6174850467142162,150.85703671922835,46.94158157733501,0.0,True,False,127.2708124462191,1.1102230246251565e-16,2.220446049250313e-16,True,0.4862466665321914,exact_unbounded_fallback_bounded_ls,127.2708124462191,30.42567860042431,0.48624666653219134
623,6.071532165918825e-18,2.220446049250313e-16,2.2681884991311433e-16,True,False,stacked_exact,False,147.73271596401392,5909.3086385605575,0.5461825419962808,0.3635512684613175,0.0,47.56327244053321,0.0,0.6111536995326602,147.669742977575,45.88303078033063,1.2412670766236366e-16,True,False,124.57253549838849,6.071532165918825e-18,2.220446049250313e-16,True,0.47679355864241035,exact_unbounded_fallback_bounded_ls,124.57253549842568,29.780621767592447,0.47679355864241035
624,6.938893903907228e-18,2.220446049250313e-16,2.414567106992487e-16,True,False,stacked_exact,False,144.49943650928736,5779.977460371495,0.5352610810677201,0.3575451198629111,0.0,46.25113850664971,0.0,0.6045284732984882,144.461013643004,44.82129521218925,1.1102230246251565e-16,True,False,121.84368998525481,6.938893903907228e-18,2.220446049250313e-16,True,0.46719159224338896,exact_unbounded_fallback_bounded_ls,121.84368998525484,29.12825713710004,0.46719159224338896
625,2.3418766925686896e-17,2.220446049250313e-16,2.3686702735146655e-16,True,False,stacked_exact,False,141.25579835618845,5650.2319342475375,0.524668803488614,0.35182114124406194,0.0,44.98716235842543,0.0,0.5975968432838342,141.24139280089668,43.760036564020645,7.850462293418876e-17,True,False,119.09278533467621,2.3418766925686896e-17,2.220446049250313e-16,True,0.4574500080947286,exact_unbounded_fallback_bounded_ls,119.09278533467621,28.47061899407108,0.4574500080947286
626,1.8214596497756474e-17,0.0,4.112781130182144e-17,True,False,stacked_exact,False,138.012496165072,5520.49984660288,0.514390085396569,0.3463387303792965,0.0,43.77321864562325,0.0,0.5903500110864759,138.02151103835013,42.70288610084875,5.551115123125783e-17,True,False,116.32859305017175,1.8214596497756474e-17,0.0,True,0.44757984286857294,exact_unbounded_fallback_bounded_ls,116.32859305039199,27.809804276109386,0.44757984286857294
627,6.071532165918825e-18,2.220446049250313e-16,2.30463531350395e-16,True,False,stacked_exact,False,134.78052588798667,5391.221035519467,0.5044088292944185,0.341059101142918,0.0,42.61031058412439,0.0,0.5827919103245717,134.81230779397293,41.65344678813428,5.551115123125783e-17,True,False,113.56054566024137,6.071532165918825e-18,2.220446049250313e-16,True,0.43759861102308306,exact_unbounded_fallback_bounded_ls,113.5605456602814,27.148067946911077,0.43759861102308306
628,1.1265022314309467e-16,0.0,1.2146733256543332e-16,True,False,stacked_exact,False,131.5705288351769,5262.821153407077,0.4947096658185239,0.3359467522860668,0.0,41.499198430415895,0.0,0.5749280934006433,131.62436976428074,40.615174517254644,5.551115123125783e-17,True,False,110.79787112679186,1.1102230246251565e-16,0.0,True,0.4275250675058962,exact_unbounded_fallback_bounded_ls,110.79787112679467,26.4876160662494,0.4275250675058962
629,1.9949319973733282e-17,0.0,7.957597880215122e-17,True,False,stacked_exact,False,128.3929603121188,5135.718412484751,0.48527695038767465,0.3309688265961212,0.0,40.439964443601745,0.0,0.5667731535689899,128.46810542328802,39.591377421346536,5.551115123125783e-17,True,False,108.0499124098751,1.9949319973733282e-17,0.0,True,0.4173829713990011,exact_unbounded_fallback_bounded_ls,108.04991241017538,25.830682185557603,0.4173829713990011
630,1.1631705747361534e-16,1.2412670766236366e-16,1.8027182478366553e-16,True,False,stacked_exact,False,125.2577442350902,5010.309769403609,0.4760953997757207,0.32609580676556915,0.0,39.43231522978966,0.0,0.558345433603059,125.3533959284408,38.585148704548345,5.551115123125783e-17,True,False,105.32568365060204,1.1102230246251565e-16,1.1102230246251565e-16,True,0.4071985329117219,exact_unbounded_fallback_bounded_ls,105.32568365060204,25.179421247722097,0.4071985329117219
631,9.540979117872439e-18,1.1102230246251565e-16,1.2483094483936756e-16,True,False,stacked_exact,False,122.17430195900677,4886.972078360272,0.4671497070512853,0.32130118306619326,0.0,38.47541978313076,0.0,0.5496700383729591,122.28962482230064,37.59935548473131,1.1102230246251565e-16,True,False,102.6339550626269,9.540979117872439e-18,1.1102230246251565e-16,True,0.3970019012781882,exact_unbounded_fallback_bounded_ls,102.63395506263822,24.535929882161994,0.3970019012781882
632,2.224004970681493e-16,1.1102230246251565e-16,3.0829232915405017e-16,True,False,stacked_exact,False,119.15133023424089,4766.0532093696365,0.45842546206370816,0.31656221066378215,0.0,37.56810118744793,0.0,0.5407755657810409,119.28546130834272,36.636596707442145,7.850462293418876e-17,True,False,99.98297854905952,2.220446049250313e-16,1.1102230246251565e-16,True,0.38682543901263206,exact_unbounded_fallback_bounded_ls,99.98297854973407,23.902180809545843,0.38682543901263206
633,2.5153490401663703e-17,1.1102230246251565e-16,1.289053116232953e-16,True,False,stacked_exact,False,116.19692067603584,4647.876827041435,0.4499082298564097,0.3118589080615783,0.0,36.708638833788875,0.0,0.5316981459668595,116.34897612050945,35.69921252641686,7.850462293418876e-17,True,False,97.3806696767986,2.5153490401663703e-17,1.1102230246251565e-16,True,0.3767055542068539,exact_unbounded_fallback_bounded_ls,97.38066968007911,23.280066345393955,0.376705554206854
634,1.2576745200831851e-17,3.3306690738754696e-16,3.517326766101086e-16,True,False,stacked_exact,False,113.31818508014166,4532.727403205666,0.44158466263989243,0.30717479629659133,4.440892098500626e-16,35.89520102367345,0.0,0.522473616434475,113.48726459552904,34.78922298863002,5.551115123125783e-17,True,False,94.83409868419145,1.2576745200831851e-17,3.3306690738754696e-16,True,0.36667852075251955,exact_unbounded_fallback_bounded_ls,94.83409868419145,22.67127671668956,0.3666785207525196
635,6.071532165918825e-18,2.220446049250313e-16,2.510180345225435e-16,True,False,stacked_exact,False,110.52141180354097,4420.856472141639,0.43344259307377486,0.3024967380068284,0.0,35.125615997256176,0.0,0.5131419519933882,110.70660965284384,33.90834855070306,1.6653345369377348e-16,True,False,92.3497266023117,6.071532165918825e-18,2.220446049250313e-16,True,0.3567823472728554,exact_unbounded_fallback_bounded_ls,92.3497266023117,22.07735651586518,0.3567823472728554
636,2.0816681711721685e-17,2.2887833992611187e-16,2.558885990031334e-16,True,False,stacked_exact,False,107.81202933670063,4312.481173468026,0.4254717297471377,0.29781529738826035,0.0,34.397449929808246,0.0,0.5037462875304834,108.01244398963559,33.058006724172195,7.850462293418876e-17,True,False,89.9333453228373,2.0816681711721685e-17,2.220446049250313e-16,True,0.3470558741021543,exact_unbounded_fallback_bounded_ls,89.9333453228373,21.49969036624083,0.3470558741021543
637,3.469446951953614e-18,1.1102230246251565e-16,1.2255390487715688e-16,True,False,stacked_exact,False,105.19469528948783,4207.787811579513,0.41766227204746087,0.29312318846113505,0.0,33.707926866606414,0.0,0.4943349318989388,105.40944452342089,32.23932917139025,0.0,True,False,87.59019884491083,3.469446951953614e-18,1.1102230246251565e-16,True,0.33753916928400896,exact_unbounded_fallback_bounded_ls,87.59019884491086,20.939531911361538,0.33753916928400896
638,7.37257477290143e-18,0.0,7.267966920490708e-17,True,False,stacked_exact,False,102.67284123869193,4106.913649547677,0.4100059971811265,0.28841587719937223,0.0,33.05452044261548,0.0,0.48495000257171367,102.90106201434615,31.453091694849252,0.0,True,False,85.32433254529398,7.37257477290143e-18,0.0,True,0.3282676096863606,exact_unbounded_fallback_bounded_ls,85.32433254529414,20.397848249109416,0.3282676096863606
639,1.6479873021779667e-17,1.1102230246251565e-16,1.5741219130299965e-16,True,False,stacked_exact,False,100.24889915626707,4009.9559662506836,0.40249631470713554,0.2836913617185597,0.0,32.43468373075725,0.0,0.4756323447766345,100.48975523745207,30.699753490773805,0.0,True,False,83.13890505013137,1.6479873021779667e-17,1.1102230246251565e-16,True,0.3192738269412311,exact_unbounded_fallback_bounded_ls,83.13890505013197,19.875394488547208,0.3192738269412311
640,1.7780915628762273e-17,0.0,7.307591914178373e-17,True,False,stacked_exact,False,97.92438352419639,3916.9753409678556,0.3951283070710917,0.2789499647463289,0.0,31.845845904806037,0.0,0.4664218708192776,98.17707429794095,29.979482065397878,1.1102230246251565e-16,True,False,81.03626747271448,1.7780915628762273e-17,0.0,True,0.3105874619170153,exact_unbounded_fallback_bounded_ls,81.03626747271495,19.372732692695955,0.3105874619170153
641,2.7755575615628914e-17,0.0,5.853630607123449e-17,True,False,stacked_exact,False,95.6999448722563,3827.9977948902515,0.38789873025472155,0.27419412469681126,0.0,31.28544949498611,0.0,0.4573570774177003,95.96371490847076,29.29217452804059,7.850462293418876e-17,True,False,79.01800059654693,2.7755575615628914e-17,0.0,True,0.30223454305247016,exact_unbounded_fallback_bounded_ls,79.01800059654835,18.890240767612376,0.30223454305247016
642,4.336808689942018e-18,0.0,4.2404345327757824e-17,True,False,stacked_exact,False,93.57542476399972,3743.0169905599887,0.3808059456780344,0.26942816284537574,0.0,30.750982783826007,0.0,0.4484745465917527,93.84957152740965,28.63747838103482,5.551115123125783e-17,True,False,77.08495158931228,4.336808689942018e-18,0.0,True,0.29423689137002906,exact_unbounded_fallback_bounded_ls,77.08495158932963,18.42812123932415,0.29423689137002906
643,3.122502256758253e-17,0.0,1.0472866709965633e-16,True,False,stacked_exact,False,91.5499058958889,3661.996235835556,0.37384974452611125,0.2646579892292802,0.0,30.240009166142034,0.0,0.4398084119273488,91.83378809564668,28.01481161301871,1.1102230246251565e-16,True,False,75.23726846638739,3.122502256758253e-17,0.0,True,0.28661157703294604,exact_unbounded_fallback_bounded_ls,75.23726846638739,17.986409492745768,0.28661157703294604
644,1.3010426069826053e-18,1.1102230246251565e-16,1.1440684251096837e-16,True,False,stacked_exact,False,89.62175216621613,3584.870086648645,0.3670312214638987,0.2598908844867111,0.0,29.750207835508963,0.0,0.4313895210486402,89.91479526847708,27.42338048512957,5.551115123125783e-17,True,False,73.47441680130602,1.3010426069826053e-18,1.1102230246251565e-16,True,0.2793703714106987,exact_unbounded_fallback_bounded_ls,73.47441680130602,17.564977766562254,0.27937037141069865
645,1.1112474618513298e-16,1.1102230246251565e-16,1.5673980838151804e-16,True,False,stacked_exact,False,87.7887042752747,3511.548171010988,0.36035258149815647,0.2551352573802594,0.0,29.27937565049374,0.0,0.4232453223547518,88.0903784614397,26.862202245488977,5.551115123125783e-17,True,False,71.7952379720979,1.1102230246251565e-16,1.1102230246251565e-16,True,0.2725196145900039,exact_unbounded_fallback_bounded_ls,71.7952379720979,17.163549077704683,0.27251961459000384
646,9.540979117872439e-18,0.0,4.4371331559594226e-17,True,False,stacked_exact,False,86.04783671601616,3441.913468640647,0.3538134387595063,0.2503971779931202,0.0,28.825434180052735,0.0,0.41539969398102206,86.35774475574712,26.330128051042802,5.551115123125783e-17,True,False,70.19800466136203,9.540979117872439e-18,0.0,True,0.26606018829939,exact_unbounded_fallback_bounded_ls,70.19800466136223,16.78171048935694,0.26606018829939
647,5.553824967135427e-17,1.1443916996305594e-16,1.3755647634190866e-16,True,False,stacked_exact,False,84.39487276222253,3375.7949104889008,0.34742143839358874,0.2456898067418383,0.0,28.387557283215045,0.0,0.4078499552227013,84.71263106180606,25.82571508629011,5.551115123125783e-17,True,False,68.6791765158312,5.551115123125783e-17,1.1102230246251565e-16,True,0.2599809362095419,exact_unbounded_fallback_bounded_ls,68.67917651583775,16.418615635817496,0.2599809362095419
648,1.3877787807814457e-17,1.1102230246251565e-16,1.230085005159585e-16,True,False,stacked_exact,False,82.827092089444,3313.08368357776,0.3411807926484926,0.24102367242499717,0.0,27.962564407382747,0.0,0.4006388365343017,83.15243604820077,25.347738567875595,5.551115123125783e-17,True,False,67.23759053659603,1.3877787807814457e-17,1.1102230246251565e-16,True,0.2542810821235464,exact_unbounded_fallback_bounded_ls,67.23759053659603,16.07398648765502,0.2542810821235464
649,1.3010426069826053e-18,2.220446049250313e-16,2.2422841455964757e-16,True,False,stacked_exact,False,81.34056084414881,3253.6224337659523,0.3350952261489527,0.2364089228292179,0.0,27.548633267522604,0.0,0.39378300917280723,81.67332816172033,24.89475680275851,0.0,True,False,65.87048274339702,1.3010426069826053e-18,2.220446049250313e-16,True,0.24894767017182096,exact_unbounded_fallback_bounded_ls,65.8704827433971,15.784689206710729,0.24894767017182096
650,2.4825682454316685e-16,0.0,2.489316145362886e-16,True,False,stacked_exact,False,79.93062125177951,3197.2248500711803,0.32916895746312885,0.23185618187232424,0.0,27.1445119827787,0.0,0.3872861938614404,80.2707145837169,24.465168973410307,5.551115123125783e-17,True,False,64.57417071124536,2.220446049250313e-16,0.0,True,0.24396103746515763,exact_unbounded_fallback_bounded_ls,64.57417071124536,15.561128814659517,0.24396103746515763
651,6.938893903907228e-18,2.220446049250313e-16,2.244806130451341e-16,True,False,stacked_exact,False,78.59245112797676,3143.6980451190702,0.3234055252960859,0.22737555398874623,0.0,26.748863567924815,0.0,0.3811519842290709,78.93984995209674,24.057323771958995,0.0,True,False,63.34484155754232,6.938893903907228e-18,2.220446049250313e-16,True,0.23929735449002612,exact_unbounded_fallback_bounded_ls,63.344841557542324,15.328908317603261,0.23929735449002612
652,7.37257477290143e-18,1.1102230246251565e-16,1.2191457088739275e-16,True,False,stacked_exact,False,77.32098421844655,3092.839368737862,0.3178079795961734,0.22297676981935305,0.0,26.360536873870572,0.0,0.3753790934360174,77.67573720867998,23.66952231339879,5.551115123125783e-17,True,False,62.178363948714825,7.37257477290143e-18,1.1102230246251565e-16,True,0.23489076037753312,exact_unbounded_fallback_bounded_ls,62.17836394871483,15.046630742056832,0.23489076037753312
653,1.1116535886383198e-16,1.1102230246251565e-16,1.398226359851982e-16,True,False,stacked_exact,False,76.11106498979242,3044.442599591697,0.31237862097623237,0.2186689496857065,0.0,25.9784754260617,0.0,0.36996343347525984,76.473286848275,23.30005662827263,0.0,True,False,61.07046498408395,1.1102230246251565e-16,1.1102230246251565e-16,True,0.23070545838987913,exact_unbounded_fallback_bounded_ls,61.070464984083955,14.778528695578768,0.23070545838987913
654,1.6479873021779667e-17,1.1102230246251565e-16,1.1929170250479805e-16,True,False,stacked_exact,False,74.95750818345515,2998.3003273382064,0.30711893639006055,0.21446052452873074,0.0,25.601748670268655,0.0,0.364897869506712,75.32737378426366,22.94723121285257,5.551115123125783e-17,True,False,60.016770682927024,1.6479873021779667e-17,1.1102230246251565e-16,True,0.2267249249714265,exact_unbounded_fallback_bounded_ls,60.016770682934066,14.523543708623482,0.2267249249714265
655,6.938893903907228e-18,0.0,6.052199805931794e-17,True,False,stacked_exact,False,73.8551772962211,2954.207091848844,0.3020295284625272,0.2103591447995678,0.0,25.22954019149034,0.0,0.36017276537472964,74.23291457614518,22.609385458470847,5.551115123125783e-17,True,False,59.0128807769858,6.938893903907228e-18,0.0,True,0.22293253726019613,exact_unbounded_fallback_bounded_ls,59.01288077698582,14.280610966361262,0.22293253726019613
656,1.1275702593849246e-17,1.1102230246251565e-16,1.139608581014605e-16,True,False,stacked_exact,False,72.79904369139254,2911.9617476557014,0.2971100038260973,0.2063715375017315,0.0,24.861144104793492,0.0,0.35577636017525044,73.18492860080194,22.284911890534346,0.0,True,False,58.054426561126625,1.1275702593849246e-17,1.1102230246251565e-16,True,0.21931179163129558,exact_unbounded_fallback_bounded_ls,58.054426561427704,14.048673265509047,0.21931179163129558
657,2.0383000842727483e-17,1.1102230246251565e-16,1.2262835905098412e-16,True,False,stacked_exact,False,71.78421966149762,2871.3687864599046,0.2923591001770248,0.20250356710709927,0.0,24.495987384027625,0.0,0.3516945850794945,72.17856688702352,21.972267595224114,2.7755575615628914e-17,True,False,57.1370899537524,2.0383000842727483e-17,1.1102230246251565e-16,True,0.21584637569534842,exact_unbounded_fallback_bounded_ls,57.13708995375241,13.826685676694277,0.21584637569534842
658,5.637851296924623e-18,0.0,3.947068370816651e-17,True,False,stacked_exact,False,70.80603539282959,2832.241415713183,0.2877745715132368,0.19876007391795739,0.0,24.133581489507783,0.0,0.34791226835740197,71.20919207706343,21.669992392457925,0.0,True,False,56.25669560809326,5.637851296924623e-18,0.0,True,0.21252051627816396,exact_unbounded_fallback_bounded_ls,56.25669560809327,13.613637796607541,0.21252051627816396
