k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm
1460,5.551210413514471e-17,2.7755575615628914e-17,7.363475955692066e-17,True,False,stacked_exact,False,24.00849052802041,960.3396211208164,0.10498741864284569,0.06922750066286122,0.0,7.563271710011144,0.0
1461,5.421010862427522e-18,3.1031676915590914e-17,3.996006923764189e-17,True,False,stacked_exact,False,23.75673817447735,950.2695269790939,0.1039011372434321,0.0685089188823614,0.0,7.4858539922321565,0.0
1462,5.552173813354909e-17,5.721958498152797e-17,9.955748594219536e-17,True,False,stacked_exact,False,23.508597818259254,940.3439127303701,0.1028269597954202,0.0677967516025181,0.0,7.409475291827051,0.0
1463,4.7704895589362195e-18,0.0,2.6490231161062677e-17,True,False,stacked_exact,False,23.263997883786953,930.5599153514781,0.10176498662713493,0.06709120698214742,0.0,7.334125020120991,0.0
1464,2.168404344971009e-19,3.1031676915590914e-17,3.4898263244773043e-17,True,False,stacked_exact,False,23.022933549746625,920.9173419898649,0.10071512487371423,0.06639233438300733,0.0,7.259723592494797,0.0
1465,2.6020852139652106e-18,2.7755575615628914e-17,3.1223704637731533e-17,True,False,stacked_exact,False,22.785333035827435,911.4133214330974,0.09967726599736872,0.0657001688229825,0.0,7.186249463523211,0.0
1466,3.2526065174565133e-18,2.7755575615628914e-17,3.631120327460073e-17,True,False,stacked_exact,False,22.551101880764783,902.0440752305913,0.09865136435697527,0.0650148084629684,0.0,7.1136917625440095,0.0
1467,9.75781955236954e-19,2.7755575615628914e-17,2.9212752791360335e-17,True,False,stacked_exact,False,22.320168325853587,892.8067330341433,0.09763747336130445,0.06433646234031289,0.0,7.042016054244359,0.0
1468,5.5294310796760726e-18,3.1031676915590914e-17,3.8431869350902246e-17,True,False,stacked_exact,False,22.09249909250819,883.6999637003275,0.09663558661512224,0.06366530444624292,0.0,6.971152288486332,0.0
1469,1.8431436932253575e-18,5.551115123125783e-17,5.797135864935622e-17,True,False,stacked_exact,False,21.868035349042046,874.7214139616818,0.09564548249201675,0.0630013021058984,0.0,6.901050444608125,0.0
1470,5.312590645178972e-18,2.7755575615628914e-17,3.767507309303097e-17,True,False,stacked_exact,False,21.646629962859077,865.865198514363,0.094667116586987,0.06234457793017725,0.0,6.83173408769913,0.0
1471,5.575456304969596e-17,2.7755575615628914e-17,6.143082978498964e-17,True,False,stacked_exact,False,21.428196205348424,857.1278482139371,0.09370045127978642,0.06169526742611329,0.0,6.763170653266333,0.0
1472,1.4094628242311558e-18,2.7755575615628914e-17,3.393355519012719e-17,True,False,stacked_exact,False,21.21266059393938,848.5064237575751,0.09274522640996682,0.06105328395611412,0.0,6.695316424672211,0.0
1473,1.6263032587282567e-18,5.721958498152797e-17,5.786548408487705e-17,True,False,stacked_exact,False,20.999875650827878,839.9950260331152,0.0918014328626922,0.060418763680072776,0.0,6.628200474299329,0.0
1474,1.3878211317825933e-17,2.7755575615628914e-17,3.6397494741585966e-17,True,False,stacked_exact,False,20.789784998762325,831.591399950493,0.09086894797965173,0.05979173899475104,0.0,6.561774678851813,0.0
1475,5.727389693895598e-17,1.3877787807814457e-17,5.156933046769144e-17,True,False,stacked_exact,False,20.58230470784981,823.2921883139925,0.08994765662412052,0.059172240840364515,0.0,6.496020738527992,0.0
1476,3.2526065174565133e-19,0.0,1.9285546600763398e-17,True,False,stacked_exact,False,20.377355314864275,815.094212594571,0.08903744080743037,0.05856028923853071,0.0,6.4309243955222675,0.0
1477,1.734723475976807e-18,3.1031676915590914e-17,3.6744704901449355e-17,True,False,stacked_exact,False,20.174861346804885,806.9944538721954,0.08813816927017763,0.05795588262760346,0.0,6.36647286685918,0.0
1478,1.3888371683765852e-17,2.7755575615628914e-17,4.176487949474071e-17,True,False,stacked_exact,False,19.97474619822971,798.9898479291883,0.08724963684104786,0.05735893362699429,0.0,6.30265834763916,0.0
1479,3.2526065174565133e-19,2.7755575615628914e-17,3.364099405581447e-17,True,False,stacked_exact,False,19.77691373320863,791.0765493283453,0.08637173643614042,0.056769432605473104,0.0,6.239497080938959,0.0
1480,1.388159893277059e-17,2.7755575615628914e-17,3.191062651768281e-17,True,False,stacked_exact,False,19.58131036127958,783.2524144511832,0.08550444116639443,0.056187448299479865,0.0,6.176973891066081,0.0
1481,1.3884562417838567e-17,0.0,3.140010014700593e-17,True,False,stacked_exact,False,19.387921588779818,775.5168635511927,0.0846476301939313,0.055612963262302584,0.0,6.1150457924289805,0.0
1482,4.336808689942018e-19,3.1031676915590914e-17,3.408650191539485e-17,True,False,stacked_exact,False,19.19669900475973,767.8679601903892,0.08380106340430625,0.05504582946444306,0.0,6.053703173642081,0.0
1483,4.87890977618477e-19,0.0,9.538976832628387e-18,True,False,stacked_exact,False,19.007547959300943,760.3019183720378,0.08296464935819553,0.05448602208613959,0.0,5.992980610745804,0.0
1484,1.5720931501039814e-18,0.0,9.294109447317759e-18,True,False,stacked_exact,False,18.82043064865638,752.8172259462551,0.0821382068866533,0.0539334231702743,0.0,5.932864915526288,0.0
1485,1.387789368652897e-17,0.0,2.1287719433376238e-17,True,False,stacked_exact,False,18.635290722409845,745.4116288963938,0.081321688475098,0.053388035376224816,0.0,5.873366037976305,0.0
1486,4.87890977618477e-19,3.1031676915590914e-17,4.1990079258845794e-17,True,False,stacked_exact,False,18.452120255503846,738.0848102201538,0.08051489472910413,0.052849713336863044,0.0,5.814454406124586,0.0
1487,2.927345865710862e-18,6.938893903907228e-18,1.3084402722452876e-17,True,False,stacked_exact,False,18.270864040732,730.83456162928,0.07971766972679686,0.05231833629801138,0.0,5.756148526801259,0.0
1488,3.577867169202165e-18,5.721958498152797e-17,6.312388522790483e-17,True,False,stacked_exact,False,18.091482215823202,723.6592886329281,0.07892994137505016,0.05179385905410934,0.0,5.698457861346292,0.0
1489,1.6263032587282567e-18,2.7755575615628914e-17,2.905572839227589e-17,True,False,stacked_exact,False,17.91397207402597,716.5588829610388,0.07815148628984289,0.05127608581288976,0.0,5.641362520786715,0.0
1490,2.439454888092385e-18,2.8609792490763984e-17,3.577036343066577e-17,True,False,stacked_exact,False,17.738277567121102,709.5311026848441,0.0773821948772707,0.05076491429117214,0.0,5.5848908386605345,0.0
1491,5.55417418676571e-17,0.0,3.8034484506126153e-17,True,False,stacked_exact,False,17.564386559815144,702.5754623926058,0.07662192970177202,0.050260211190041676,0.0,5.529039039958668,0.0
1492,1.734723475976807e-18,3.1031676915590914e-17,3.6374967071648614e-17,True,False,stacked_exact,False,17.392283943022353,695.6913577208942,0.07587055185600497,0.04976183476833331,0.0,5.473808712157722,0.0
1493,1.3552527156068805e-18,5.551115123125783e-17,5.964507461074222e-17,True,False,stacked_exact,False,17.22195761263571,688.8783045054283,0.07512806682145852,0.049269785577780105,0.0,5.41920485408876,0.0
1494,3.2526065174565133e-19,2.7755575615628914e-17,2.84325679517705e-17,True,False,stacked_exact,False,17.053446316495826,682.137852659833,0.07439420725380981,0.04878380300889309,0.0,5.365187698658174,0.0
1495,8.131516293641283e-19,6.938893903907228e-18,2.4911403515309968e-17,True,False,stacked_exact,False,16.88668952874051,675.4675811496205,0.07366882024651317,0.048303712572441745,0.0,5.311805588071122,0.0
1496,5.421010862427522e-19,0.0,6.272535104812859e-18,True,False,stacked_exact,False,16.721664402100753,668.8665760840302,0.07295189794913982,0.04782948021923588,0.0,5.259076507341132,0.0
1497,3.144186300207963e-18,2.7755575615628914e-17,3.05454529133451e-17,True,False,stacked_exact,False,16.558410121571733,662.3364048628692,0.07224332581700614,0.047360980611005146,0.0,5.20696475759291,0.0
1498,1.6263032587282567e-19,6.938893903907228e-18,2.472038618305637e-17,True,False,stacked_exact,False,16.396930799315825,655.8772319726329,0.07154309226587031,0.04689819284119279,0.0,5.155468603312742,0.0
1499,5.551972677745941e-17,2.7755575615628914e-17,6.758833579897886e-17,True,False,stacked_exact,False,16.237258029583188,649.4903211833275,0.07085102065948035,0.046440942840136154,0.0,5.104560275768803,0.0
1500,5.963111948670274e-19,0.0,1.2580412279714166e-17,True,False,stacked_exact,False,16.07936093146028,643.1744372584111,0.07016701356793542,0.04598912387646555,0.0,5.0542646260019035,0.0
1501,3.2526065174565133e-18,2.8609792490763984e-17,3.5284995389833135e-17,True,False,stacked_exact,False,15.923230153775288,636.9292061510115,0.06949099433323681,0.04554265154926986,0.0,5.004584239816272,0.0
1502,2.710505431213761e-19,0.0,2.4230811403568816e-17,True,False,stacked_exact,False,15.768865334923156,630.7546133969263,0.06882281721610146,0.04510137449063152,0.0,4.955510044201776,0.0
1503,2.0599841277224584e-18,0.0,9.86259957420471e-18,True,False,stacked_exact,False,15.616245565436152,624.6498226174461,0.06816244480893797,0.04466524427105955,0.0,4.907054725417137,0.0
1504,1.2468324983583301e-18,0.0,3.906437897766601e-18,True,False,stacked_exact,False,15.465382983662925,618.6153193465169,0.06750974604975998,0.04423412738146773,0.0,4.859197501818237,0.0
1505,5.963111948670274e-19,6.938893903907228e-18,2.7152891676168088e-17,True,False,stacked_exact,False,15.316260341671274,612.6504136668509,0.06686467720929029,0.04380797369479997,0.0,4.811946186783021,0.0
1506,3.0357660829594124e-18,6.938893903907228e-18,2.089283888168931e-17,True,False,stacked_exact,False,15.168887973322132,606.7555189328853,0.06622715213504193,0.04338669920161216,0.0,4.76528369349952,0.0
1507,3.2526065174565133e-19,2.7755575615628914e-17,2.8999066742702244e-17,True,False,stacked_exact,False,15.023261132918337,600.9304453167335,0.06559704107240019,0.042970176729398464,0.0,4.7192051405589694,0.0
1508,2.168404344971009e-18,0.0,1.5674902948553656e-17,True,False,stacked_exact,False,14.879355656814619,595.1742262725847,0.06497436464799909,0.04255842796668285,0.0,4.673721731215741,0.0
1509,1.0842021724855044e-18,0.0,1.5084898856822794e-17,True,False,stacked_exact,False,14.737199601298558,589.4879840519424,0.06435900374052936,0.042151351756027786,0.0,4.628796444753433,0.0
1510,1.5720931501039814e-18,1.3877787807814457e-17,2.2142003644442366e-17,True,False,stacked_exact,False,14.596772160323749,583.87088641295,0.06375090970878759,0.041748913923052695,0.0,4.584434615121417,0.0
1511,2.927345865710862e-18,2.7755575615628914e-17,3.782111069549061e-17,True,False,stacked_exact,False,14.458068644180985,578.3227457672394,0.06314992721575968,0.04135097745221387,0.0,4.5406238582479705,0.0
1512,5.963111948670274e-19,0.0,4.4909396536637616e-18,True,False,stacked_exact,False,14.32104660897106,572.8418643588424,0.06255598236924101,0.04095747641224474,0.0,4.4973832957126465,0.0
1513,2.168404344971009e-19,2.8609792490763984e-17,3.316432188477567e-17,True,False,stacked_exact,False,14.185691054059369,567.4276421623748,0.06196903006020124,0.040568377134287785,0.0,4.4547066246578035,0.0
1514,1.1384122811097797e-18,1.3877787807814457e-17,1.4447471159905267e-17,True,False,stacked_exact,False,14.052005210072618,562.0802084029046,0.06138908042458604,0.04018371066730301,0.0,4.412574752567881,0.0
1515,5.421010862427522e-20,1.3877787807814457e-17,1.5613877602881508e-17,True,False,stacked_exact,False,13.920007146151894,556.8002858460758,0.06081600732144836,0.0398033843038256,0.0,4.370952222637661,0.0
1516,1.0842021724855044e-18,6.938893903907228e-18,2.2773246887357216e-17,True,False,stacked_exact,False,13.789661683068784,551.5864673227513,0.06024975174764514,0.03942736491093141,0.0,4.329850082967573,0.0
1517,4.87890977618477e-19,6.938893903907228e-18,2.797717948940892e-17,True,False,stacked_exact,False,13.660953802513724,546.438152100549,0.05969032016736684,0.03905569052567639,0.0,4.289261456996456,0.0
1518,4.336808689942018e-19,1.3877787807814457e-17,1.7949555682175098e-17,True,False,stacked_exact,False,13.533889791258723,541.355591650349,0.05913755142015367,0.03868824162189478,0.0,4.2491549437338705,0.0
1519,2.3852447794681098e-18,1.3877787807814457e-17,1.6353606574540363e-17,True,False,stacked_exact,False,13.408415520255495,536.3366208102199,0.05859139120162805,0.03832499244863996,0.0,4.20955279451183,0.0
1520,1.3966548296244404e-17,2.7755575615628914e-17,3.9542151827878884e-17,True,False,stacked_exact,False,13.284510600062903,531.3804240025162,0.05805180557097544,0.03796594228002594,0.0,4.1704457186300266,0.0
1521,4.336808689942018e-19,6.938893903907228e-18,1.2549233730024622e-17,True,False,stacked_exact,False,13.162167346639356,526.4866938655742,0.057518758063648937,0.0376110953572455,0.0,4.131812987459455,0.0
1522,8.131516293641283e-19,0.0,9.171227321627668e-18,True,False,stacked_exact,False,13.041377535477956,521.6551014191182,0.05699220686784155,0.037260457058045295,0.0,4.0936356409395644,0.0
1523,1.1384122811097797e-18,0.0,5.504852073560029e-18,True,False,stacked_exact,False,12.92212681393505,516.8850725574019,0.05647207876364282,0.03691400550803783,0.0,4.055898468835313,0.0
1524,1.388159893277059e-17,6.938893903907228e-18,1.0499114302349097e-17,True,False,stacked_exact,False,12.804382903639711,512.1753161455885,0.05595823804755925,0.03657165275515061,0.0,4.018597536690983,0.0
1525,3.1243510646944286e-17,1.5515838457795457e-17,4.6810194041961635e-17,True,False,stacked_exact,False,12.688093937419646,507.5237574967858,0.055450697441494404,0.03623345134336636,0.0,3.9817489426510035,0.0
1526,1.3880434533387273e-17,1.3877787807814457e-17,2.065817265898264e-17,True,False,stacked_exact,False,12.573257745121515,502.93030980486054,0.05494924709348414,0.03589923844048621,0.0,3.945319754732507,0.0
1527,1.3920075028157926e-17,0.0,2.060189417609477e-17,True,False,stacked_exact,False,12.459801133052736,498.3920453221094,0.05445388479673852,0.035569038554708825,0.0,3.909345104748116,0.0
1528,1.1926223897340549e-18,1.3877787807814457e-17,1.586301046025031e-17,True,False,stacked_exact,False,12.34772195228649,493.9088780914596,0.05396452578875336,0.03524280311766455,0.0,3.8737978570567955,0.0
1529,1.6263032587282567e-18,1.3877787807814457e-17,1.4575181794844056e-17,True,False,stacked_exact,False,12.23699942949608,489.4799771798433,0.053481121410662205,0.034920517000595834,0.0,3.8386719097530007,0.0
1530,5.421010862427522e-19,1.3877787807814457e-17,1.8250515701774625e-17,True,False,stacked_exact,False,12.127620432093362,485.1048172837345,0.053003542268946845,0.03460208368438942,0.0,3.803954542685321,0.0
1531,1.3552527156068805e-18,1.3877787807814457e-17,1.5440129929499827e-17,True,False,stacked_exact,False,12.01954413415033,480.78176536601325,0.05253175585530565,0.03428749364945855,0.0,3.7696597576720983,0.0
1532,1.3884562417838567e-17,4.163336342344337e-17,4.287670969359953e-17,True,False,stacked_exact,False,11.912766023320655,476.5106409328262,0.052065750476145436,0.03397676472898426,0.0,3.7357721759985085,0.0
1533,1.4006889229522624e-17,0.0,1.6758132075799765e-17,True,False,stacked_exact,False,11.807292028258585,472.2916811303434,0.05160540542242663,0.03366981135073719,0.0,3.7022676460839308,0.0
1534,1.0842021724855044e-19,1.5515838457795457e-17,1.6054237722912153e-17,True,False,stacked_exact,False,11.703085436414126,468.123417456565,0.05115065308622308,0.033366591513316224,0.0,3.6691594572286976,0.0
1535,7.031659201885603e-18,0.0,7.785942849191369e-18,True,False,stacked_exact,False,11.600124487758944,464.00497951035777,0.05070146376910087,0.03306710146520634,0.0,3.636446640676871,0.0
1536,7.57391076790106e-18,1.3877787807814457e-17,2.0570394495898108e-17,True,False,stacked_exact,False,11.498408079345944,459.9363231738378,0.05025784627287698,0.03277138390547451,0.0,3.6041129420645803,0.0
1537,2.863694846947799e-17,1.3877787807814457e-17,2.171241204444856e-17,True,False,stacked_exact,False,11.39794649100447,455.91785964017885,0.049819680000951924,0.03247936065386308,0.0,3.5721295699114624,0.0
1538,7.070004139520762e-18,2.8609792490763984e-17,2.9717486111366554e-17,True,False,stacked_exact,False,11.298698412216586,451.94793648866346,0.0493868309471347,0.03219092717347402,0.0,3.54051118325703,0.0
1539,7.286169337794144e-18,1.3877787807814457e-17,1.6672964472559597e-17,True,False,stacked_exact,False,11.20061528303146,448.0246113212584,0.04895927159460568,0.03190607484726141,0.0,3.5092793075854156,0.0
1540,6.969320381211996e-18,0.0,8.426376954922807e-18,True,False,stacked_exact,False,11.10368867052752,444.1475468211007,0.048536914083206,0.03162473825286983,0.0,3.4784176226415067,0.0
1541,5.963111948670274e-19,1.5515838457795457e-17,1.6450960317095023e-17,True,False,stacked_exact,False,11.007897931760702,440.3159172704281,0.04811971473743889,0.03134689169983491,0.0,3.447926288761871,0.0
1542,2.775578737305794e-17,2.7755575615628914e-17,4.4476363208620333e-17,True,False,stacked_exact,False,10.913235740351343,436.52942961405375,0.04770758470916038,0.03107246518995288,0.0,3.417794344045453,0.0
1543,5.421010862427522e-19,0.0,1.0246274661398351e-17,True,False,stacked_exact,False,10.819681306117346,432.78725224469395,0.047300519717703625,0.03080147095622753,0.0,3.3880257568482497,0.0
