event_kind,event_anchor,k,y_sp,dhat_k,us_exact,us_bounded,solve_mode,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_residual_norm,dhat_delta_inf
dhat_jump,798,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,798,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,798,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,798,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,798,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,798,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,798,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
dhat_jump,798,800,"[2.751989057031519, 0.5060686884724044]","[-1.4782969305851283, -3.4706321217598775]","[896.4611650207212, 758.2450405855714]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,2.220446049250313e-15,5.6203307153749105,0.06993835368205659
dhat_jump,798,801,"[2.751989057031519, 0.5060686884724044]","[-1.4659713352986743, -3.5409991572397455]","[889.6771415528316, 757.6787194749026]","[-9.999999999999964, 7.299999999999995]",exact_unbounded_fallback_bounded_ls,3.469446951953614e-17,0.0,5.6579215165453745,0.070367035479868
dhat_jump,798,802,"[2.751989057031519, 0.5060686884724044]","[-1.4521545623396888, -3.3131381490204075]","[897.6877362277153, 750.8945815342408]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,7.632783294297951e-17,2.220446049250313e-15,5.497538343432245,0.22786100821933797
dhat_jump,798,803,"[2.751989057031519, 0.5060686884724044]","[-1.4365747519606817, -2.8527639886179985]","[917.0769606257874, 739.166420928669]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,2.42861286636753e-17,8.881784197001252e-16,5.198940756190144,0.46037416040240897
dhat_jump,799,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,799,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,799,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,799,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,799,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,799,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
dhat_jump,799,800,"[2.751989057031519, 0.5060686884724044]","[-1.4782969305851283, -3.4706321217598775]","[896.4611650207212, 758.2450405855714]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,2.220446049250313e-15,5.6203307153749105,0.06993835368205659
dhat_jump,799,801,"[2.751989057031519, 0.5060686884724044]","[-1.4659713352986743, -3.5409991572397455]","[889.6771415528316, 757.6787194749026]","[-9.999999999999964, 7.299999999999995]",exact_unbounded_fallback_bounded_ls,3.469446951953614e-17,0.0,5.6579215165453745,0.070367035479868
dhat_jump,799,802,"[2.751989057031519, 0.5060686884724044]","[-1.4521545623396888, -3.3131381490204075]","[897.6877362277153, 750.8945815342408]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,7.632783294297951e-17,2.220446049250313e-15,5.497538343432245,0.22786100821933797
dhat_jump,799,803,"[2.751989057031519, 0.5060686884724044]","[-1.4365747519606817, -2.8527639886179985]","[917.0769606257874, 739.166420928669]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,2.42861286636753e-17,8.881784197001252e-16,5.198940756190144,0.46037416040240897
dhat_jump,799,804,"[2.751989057031519, 0.5060686884724044]","[-1.415321697095931, -2.2642408094654396]","[941.5161621175955, 723.9592624833306]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,3.552713678800501e-15,2.6645352591003757e-15,4.853131161744684,0.5885231791525589
dhat_jump,800,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,800,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,800,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,800,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,800,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
