k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
1281,3.469446951953614e-18,2.220446049250313e-16,3.153550847749258e-16,True,False,stacked_exact,False,218.16032482209658,8726.412992883863,0.7584812552625378,0.5172262886127138,0.0,47.91724145418283,0.0,0.958404604300748,215.3957549707848,66.30987813933119,2.482534153247273e-16,True,False,188.0706282412325,3.469446951953614e-18,2.220446049250313e-16,True,1.015214000742257,exact_unbounded_fallback_bounded_ls,201.33555790023414,48.131781810524814,1.015214000742257,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.6821096819406112,67.28438727762446,0.7584812552625378,0.5172262886127138,0.0,47.91724145418283,0.0,3.738927368284309,66.30987813933119,1.015214000742257
1282,4.507486266058783e-16,0.0,5.861246713924024e-16,True,False,stacked_exact,False,209.45380885565763,8378.152354226306,0.7535662185672998,0.5238127790924327,0.0,46.68813438676823,0.0,0.9297907745678337,206.69336700063755,63.54393754131313,1.1102230246251565e-16,True,False,180.32440509962962,4.440892098500626e-16,0.0,True,0.9873279525991231,exact_unbounded_fallback_bounded_ls,193.58587006208833,46.27912206171808,0.9873279525991231,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.6528688269319898,66.11475307727962,0.7535662185672998,0.5238127790924327,0.0,46.68813438676823,0.0,3.742466447029462,63.54393754131313,0.9873279525991231
1283,2.3418766925686896e-17,2.220446049250313e-16,2.6019010714401234e-16,True,False,stacked_exact,False,201.0071352323191,8040.285409292764,0.7487421291881386,0.529018686128191,0.0,45.69933466032634,0.0,0.8989782841043692,198.25369416698445,60.888694098956954,2.220446049250313e-16,True,False,172.7314313744002,2.3418766925686896e-17,2.220446049250313e-16,True,0.9572173375460079,exact_unbounded_fallback_bounded_ls,185.99416760934147,44.46423069410828,0.9572173375460079,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.6146019761795238,64.58407904718094,0.7487421291881386,0.529018686128191,0.0,45.69933466032634,0.0,3.7530429097284115,60.888694098956954,0.9572173375460079
1284,5.984795992119984e-17,0.0,1.2910451394247382e-16,True,False,stacked_exact,False,192.8769988235988,7715.079952943953,0.7438079663462074,0.532797850924436,0.0,44.92492779256372,0.0,0.8663557227233414,190.13368404064627,58.35959023471379,0.0,True,False,165.35067938292704,5.984795992119984e-17,0.0,True,0.9252611164663462,exact_unbounded_fallback_bounded_ls,178.61887689217994,42.70107525703684,0.9252611164663462,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.5683777174593245,62.73510869837302,0.7438079663462074,0.532797850924436,0.0,44.92492779256372,0.0,3.769911215579718,58.35959023471379,0.9252611164663462
1285,2.5153490401663703e-17,0.0,8.107533373252566e-17,True,False,stacked_exact,False,185.11394780423797,7404.557912169518,0.7385791835967959,0.5351288605923201,0.0,44.33738772804464,0.0,0.8323420102125484,182.384110422,55.97009231678455,3.3306690738754696e-16,True,False,158.23546446192654,2.5153490401663703e-17,0.0,True,0.8918626415840014,exact_unbounded_fallback_bounded_ls,171.51275282440508,41.00226747208441,0.8918626415840014,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.5152965625375863,60.611862501503424,0.7385791835967959,0.5351288605923201,0.0,44.33738772804464,0.0,3.7922961563998103,55.97009231678455,0.8918626415840014
1286,6.071532165918825e-18,0.0,1.1908778377818214e-16,True,False,stacked_exact,False,177.7619792082403,7110.479168329612,0.732896059994931,0.536013339056009,0.0,43.90918090848009,0.0,0.7973753816910443,175.0491505545194,53.73161188940266,1.1102230246251565e-16,True,False,151.43291637299802,6.071532165918825e-18,0.0,True,0.8574393733128098,exact_unbounded_fallback_bounded_ls,164.72236308425073,39.378939924828764,0.8574393733128098,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.4564819678969758,58.25927871587901,0.732896059994931,0.536013339056009,0.0,43.90918090848009,0.0,3.819413085130877,53.73161188940266,0.8574393733128098
1287,3.8163916471489756e-17,4.440892098500626e-16,4.606773849110039e-16,True,False,stacked_exact,False,170.85822555665735,6834.3290222662945,0.7266306147326221,0.5354749178952537,4.440892098500626e-16,43.61409658460342,0.0,0.7619041465704574,168.16607926180205,51.65344684455417,0.0,True,False,144.98360917252302,3.8163916471489756e-17,4.440892098500626e-16,True,0.822414510549746,exact_unbounded_fallback_bounded_ls,158.28774070613986,37.840663012561635,0.822414510549746,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.393007949415765,55.72031797663055,0.7266306147326221,0.5354749178952537,4.440892098500626e-16,43.61409658460342,0.0,3.8504988645462985,51.65344684455417,0.822414510549746
1288,2.484366891240487e-16,2.2887833992611187e-16,3.7622931515271324e-16,True,False,stacked_exact,False,164.43305935925906,6577.322374370361,0.7196895686223573,0.5335566529333411,0.0,43.427925588679514,0.0,0.7263847359088865,161.76533281928278,49.7427816899827,1.2412670766236366e-16,True,False,138.92169629613753,2.220446049250313e-16,2.220446049250313e-16,True,0.7872150095114405,exact_unbounded_fallback_bounded_ls,152.24248821480703,36.39546983885237,0.7872150095114405,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.3259603630753325,53.0384145230133,0.7196895686223573,0.5335566529333411,0.0,43.427925588679514,0.0,3.8847714133798474,49.7427816899827,0.7872150095114405
1289,3.903127820947816e-17,4.47545209131181e-16,4.53799883165512e-16,True,False,stacked_exact,False,158.509801379377,6340.392055175081,0.7120161945625224,0.530319105737209,4.440892098500626e-16,43.32929388241375,0.0,0.6912700934099891,155.87021543050227,48.004635279767285,5.551115123125783e-17,True,False,133.27455422753332,3.903127820947816e-17,4.440892098500626e-16,True,0.7522610909486693,exact_unbounded_fallback_bounded_ls,146.6134574910103,35.04977968144472,0.7522610909486693,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2563849902198196,50.2553996087928,0.7120161945625224,0.530319105737209,4.440892098500626e-16,43.32929388241375,0.0,3.9214753075354722,48.004635279767285,0.7522610909486693
1290,3.469446951953614e-18,2.220446049250313e-16,2.367104831914128e-16,True,False,stacked_exact,False,153.10471704508072,6124.188681803228,0.7035904645688683,0.5258384073504102,0.0,43.29988463122294,0.0,0.6570030739980166,150.49687424084038,46.44184800278907,0.0,True,False,128.0628068363763,3.469446951953614e-18,2.220446049250313e-16,True,0.717960508115623,exact_unbounded_fallback_bounded_ls,141.42077007627654,33.808402846359925,0.717960508115623,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.185285546428891,47.41142185715562,0.7035904645688683,0.5258384073504102,0.0,43.29988463122294,0.0,3.9598812694418655,46.44184800278907,0.717960508115623
1291,2.227212004505268e-16,2.220446049250313e-16,3.0048211532440935e-16,True,False,stacked_exact,False,148.2271106095539,5929.084424382156,0.69442752623379,0.520204110622435,0.0,43.324325359997076,0.0,0.6240103303993471,145.65439534731638,45.055092850187165,0.0,True,False,123.30050854542188,2.220446049250313e-16,2.220446049250313e-16,True,0.6847038777287987,exact_unbounded_fallback_bounded_ls,136.67800881806272,32.67458648306818,0.6847038777287987,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1135993622987113,44.54397449194843,0.69442752623379,0.520204110622435,0.0,43.324325359997076,0.0,3.9992929638417354,45.055092850187165,0.6847038777287987
1292,2.6020852139652106e-18,2.2887833992611187e-16,2.4158128523170244e-16,True,False,stacked_exact,False,143.87944875845608,5755.177950338241,0.6845743250432921,0.5135164634890084,0.0,43.38993991775379,0.0,0.5926936633759431,141.3449082775514,43.842896297077566,1.2412670766236366e-16,True,False,118.99532235848756,2.6020852139652106e-18,2.220446049250313e-16,True,0.6528577964307755,exact_unbounded_fallback_bounded_ls,132.3923810119551,31.650053585670577,0.6528577964307755,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0422275250733728,41.689101002934926,0.6845743250432921,0.5135164634890084,0.0,43.38993991775379,0.0,4.0390327961338865,43.842896297077566,0.6528577964307755
1293,1.734723475976807e-18,2.220446049250313e-16,2.488154209603688e-16,True,False,stacked_exact,False,140.05736127099232,5602.294450839692,0.6741060502791151,0.5058843140377609,0.0,43.486556631132615,0.0,0.5634164570980005,137.56360067637632,42.80166031922035,0.0,True,False,115.14853517512182,1.734723475976807e-18,2.220446049250313e-16,True,0.62275428190681,exact_unbounded_fallback_bounded_ls,128.56476115776735,30.735013214278812,0.62275428190681,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9719956345934816,38.87982538373928,0.6741060502791151,0.5058843140377609,0.0,43.486556631132615,0.0,4.078477673909691,42.80166031922035,0.62275428190681
1294,1.6479873021779667e-17,0.0,1.0606240060755715e-16,True,False,stacked_exact,False,136.74994409395302,5469.997763758121,0.6631218370820374,0.4974230531386175,0.0,43.6059909416923,0.0,0.5364934885230755,134.29903153783397,41.92574893567054,5.551115123125783e-17,True,False,111.75543069526135,1.6479873021779667e-17,0.0,True,0.5946840462289325,exact_unbounded_fallback_bounded_ls,125.19005954042508,29.928248608882924,0.5946840462289325,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.903652544575948,36.14610178303793,0.6631218370820374,0.4974230531386175,0.0,43.6059909416923,0.0,4.117056845606678,41.92574893567054,0.5946840462289325
1295,7.806255641895632e-18,5.551115123125783e-17,1.2235142410057787e-16,True,False,stacked_exact,False,133.9401954985365,5357.607819941459,0.6517397548327621,0.4882524822321025,0.0,43.74148923183508,0.0,0.5121801781437,131.53358631822005,41.20762294479173,5.551115123125783e-17,True,False,108.80577709455793,7.806255641895632e-18,5.551115123125783e-17,True,0.5688899242467061,exact_unbounded_fallback_bounded_ls,122.25770940928916,29.227233655658242,0.5688899242467061,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8378659097510586,33.514636390042305,0.6517397548327621,0.4882524822321025,0.0,43.74148923183508,0.0,4.154250945855852,41.20762294479173,0.5688899242467061
1296,1.123032499498319e-16,0.0,1.3213752044870802e-16,True,False,stacked_exact,False,131.6055077523277,5264.220310093107,0.6400910654713329,0.4784944579828642,0.0,43.88726622168209,0.0,0.49066063370513663,129.24399387470177,40.6380120431077,5.551115123125783e-17,True,False,106.28430754768624,1.1102230246251565e-16,0.0,True,0.5455591663267509,exact_unbounded_fallback_bounded_ls,119.75214559261043,28.628247305733485,0.5455591663267509,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7752334244526332,31.009336978105345,0.6400910654713329,0.4784944579828642,0.0,43.88726622168209,0.0,4.1895896792204566,40.6380120431077,0.5455591663267509
1297,5.204170427930421e-18,2.220446049250313e-16,2.3476455175594665e-16,True,False,stacked_exact,False,129.71816393337437,5188.726557334975,0.6283148549101797,0.468271108098838,0.0,44.03821370628392,0.0,0.4720356486288594,127.40185773416323,40.206117202972685,0.0,True,False,104.1711187038755,5.204170427930421e-18,2.220446049250313e-16,True,0.5248149851877024,exact_unbounded_fallback_bounded_ls,117.65321163370018,28.1264709061815,0.5248149851877024,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7162638871900743,28.65055548760299,0.6283148549101797,0.468271108098838,0.0,44.03821370628392,0.0,4.222667412746672,40.206117202972685,0.5248149851877024
1298,6.5052130349130266e-18,2.220446049250313e-16,2.329590148008113e-16,True,False,stacked_exact,False,128.2460744093693,5129.842976374772,0.6165523991703984,0.4577029929139212,0.0,44.18950230335168,0.0,0.4563173982986995,125.97442648983247,39.899869167212096,2.7755575615628914e-17,True,False,102.44232149819625,6.5052130349130266e-18,2.220446049250313e-16,True,0.5067131260253103,exact_unbounded_fallback_bounded_ls,115.9368091692105,27.716143442014438,0.5067131260253103,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6613765858320723,26.45506343328288,0.6165523991703984,0.4577029929139212,0.0,44.18950230335168,0.0,4.2531399002276915,39.899869167212096,0.5067131260253103
1299,4.336808689942018e-19,2.220446049250313e-16,2.330738337465452e-16,True,False,stacked_exact,False,127.15355322722418,5086.1421290889675,0.6049414805107345,0.4469072441214514,0.0,44.336332822076514,0.0,0.4434288889563824,124.92540271665848,39.706210679547226,0.0,True,False,101.07066888920414,4.336808689942018e-19,2.220446049250313e-16,True,0.49124048973431383,exact_unbounded_fallback_bounded_ls,114.57552108567097,27.39071050954327,0.49124048973431383,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.610908564608889,24.43634258435556,0.6049414805107345,0.4469072441214514,0.0,44.336332822076514,0.0,4.280719527875168,39.706210679547226,0.49124048973431383
1300,2.2247786310271853e-16,2.220446049250313e-16,3.2229495679615005e-16,True,False,stacked_exact,False,126.40210003363548,5056.084001345419,0.5936113385778427,0.4359961093809812,0.0,44.473848420688455,0.0,0.4332095803192696,124.21574580897983,39.61138733732876,6.206335383118183e-17,True,False,100.02612376223689,2.220446049250313e-16,2.220446049250313e-16,True,0.4783167874299794,exact_unbounded_fallback_bounded_ls,113.53918023244003,27.142960274317748,0.4783167874299794,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.565115824873318,22.60463299493271,0.5936113385778427,0.4359961093809812,0.0,44.473848420688455,0.0,4.305180075724843,39.61138733732876,0.4783167874299794
1301,2.168404344971009e-18,0.0,9.908646349215776e-17,True,False,stacked_exact,False,125.95126559407973,5038.050623763189,0.5826782515406206,0.42507577455826,0.0,44.597036269453874,0.0,0.4254292575802196,123.80456168947333,39.601248803349634,2.7755575615628914e-17,True,False,99.27654144176361,2.168404344971009e-18,0.0,True,0.467802012141959,exact_unbounded_fallback_bounded_ls,112.79555836288895,26.96518817112819,0.467802012141959,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.5241583870022787,20.966335480091136,0.5826782515406206,0.42507577455826,0.0,44.597036269453874,0.0,4.3263617509425245,39.601248803349634,0.467802012141959
1302,2.1250362580715887e-17,0.0,6.891297454943831e-17,True,False,stacked_exact,False,125.75954796296597,5030.381918518639,0.5722414107462624,0.41424501952097936,0.0,44.700670830700815,0.0,0.41980743161089973,123.65000600313593,39.66154272659285,6.206335383118183e-17,True,False,98.78839239972265,2.1250362580715887e-17,0.0,True,0.45950792238707805,exact_unbounded_fallback_bounded_ls,112.31107526373603,26.84936643023694,0.45950792238707805,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.48811811469001004,19.52472458760035,0.5722414107462624,0.41424501952097936,0.0,44.700670830700815,0.0,4.344154575658532,39.66154272659285,0.45950792238707805
1303,6.5052130349130266e-18,2.2887833992611187e-16,2.3712923492913935e-16,True,False,stacked_exact,False,125.78514477567659,5031.405791027063,0.5623798085005723,0.40359414400361415,0.0,44.779460206019934,0.0,0.41603385818083116,123.71003690032568,39.77817511778867,7.850462293418876e-17,True,False,98.52730421070969,6.5052130349130266e-18,2.220446049250313e-16,True,0.45321044562823815,exact_unbounded_fallback_bounded_ls,112.05134149232377,26.787273825508702,0.45321044562823815,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.4570047429156512,18.280189716626023,0.5623798085005723,0.40359414400361415,0.0,44.779460206019934,0.0,4.358500606033957,39.77817511778867,0.45321044562823815
1304,1.5178830414797062e-17,2.220446049250313e-16,2.403650478605068e-16,True,False,stacked_exact,False,125.98665237058611,5039.466094823445,0.553150504859304,0.39320438362878735,0.0,44.82820469770497,0.0,0.41378924489054003,123.94311484935517,39.93744299007259,2.7755575615628914e-17,True,False,98.45859533640117,1.5178830414797062e-17,2.220446049250313e-16,True,0.4486638117717563,exact_unbounded_fallback_bounded_ls,111.98169717557326,26.77062448103553,0.4486638117717563,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.43074376751447135,17.22975070057891,0.553150504859304,0.39320438362878735,0.0,44.82820469770497,0.0,4.369400399314618,39.93744299007259,0.4486638117717563
1305,2.168404344971009e-18,0.0,4.7160822556075566e-17,True,False,stacked_exact,False,126.32378707419166,5052.951482967666,0.544587721294586,0.3831472823428884,0.0,44.841864382265555,0.0,0.412764059681319,124.30890708096344,40.12624364290604,5.551115123125783e-17,True,False,98.54790334519433,2.168404344971009e-18,0.0,True,0.4456154445838952,exact_unbounded_fallback_bounded_ls,112.06782884356073,26.791215332913787,0.4456154445838952,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.4092006221548821,16.368024886195265,0.544587721294586,0.3831472823428884,0.0,44.841864382265555,0.0,4.376898091802296,40.12624364290604,0.4456154445838952
1306,2.2305915019591807e-16,5.551115123125783e-17,1.681799256442053e-16,True,False,stacked_exact,False,126.75793968574747,5070.317587429899,0.536703274112179,0.37348443586817287,0.0,44.81573575147127,0.0,0.41267199918218883,124.76883635316575,40.332242953469255,8.326672684688674e-17,True,False,98.76166060694382,2.220446049250313e-16,5.551115123125783e-17,True,0.4438178536342421,exact_unbounded_fallback_bounded_ls,112.27624806200198,26.8410405523224,0.4438178536342421,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3921684787814848,15.686739151259406,0.536703274112179,0.37348443586817287,0.0,44.81573575147127,0.0,4.381083957906389,40.332242953469255,0.4438178536342421
1307,1.5612511283791264e-17,0.0,5.625250413048519e-17,True,False,stacked_exact,False,127.25268646588793,5090.107458635517,0.5294875210325822,0.3642669097222732,0.0,44.74557562736409,0.0,0.41325892600292274,125.28656514429458,40.54401110689371,5.551115123125783e-17,True,False,99.06756507975129,1.5612511283791264e-17,0.0,True,0.4430381159958904,exact_unbounded_fallback_bounded_ls,112.5747461412772,26.91240024939913,0.4430381159958904,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3794197347036251,15.176789388144982,0.5294875210325822,0.3642669097222732,0.0,44.74557562736409,0.0,4.382074046864235,40.54401110689371,0.4430381159958904
1308,8.239936510889834e-18,2.220446049250313e-16,2.323395938458817e-16,True,False,stacked_exact,False,127.77404745697501,5110.961898279001,0.5229123150203934,0.35553579102491106,0.0,44.627894162979054,0.0,0.4143061396075748,125.82825261184803,40.75111190169677,1.0007415106216802e-16,True,False,99.43477661565483,8.239936510889834e-18,2.220446049250313e-16,True,0.4430626589938597,exact_unbounded_fallback_bounded_ls,112.93261089384802,26.99795229181059,0.44306265899385966,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3706664992992873,14.826659971971493,0.5229123150203934,0.35553579102491106,0.0,44.627894162979054,0.0,4.380037315141968,40.75111190169677,0.44306265899385966
1309,1.118333387477131e-16,0.0,1.36810231242512e-16,True,False,stacked_exact,False,128.29092400170595,5131.636960068237,0.5169338034118275,0.3473221755293483,0.0,44.45987301397741,0.0,0.4156322195187996,126.36296941979138,40.94418555893008,2.7755575615628914e-17,True,False,99.83444930934775,1.1102230246251565e-16,0.0,True,0.44370249188257627,exact_unbounded_fallback_bounded_ls,113.32113582428526,27.090834032993246,0.44370249188257627,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.36560570932132164,14.624228372852912,0.5169338034118275,0.3473221755293483,0.0,44.45987301397741,0.0,4.37516286885081,40.94418555893008,0.44370249188257627
1310,2.220598509946676e-16,0.0,2.8279941868124164e-16,True,False,stacked_exact,False,128.77525803887804,5151.010321555122,0.5114960083610655,0.3396475698161783,0.0,44.2395353020723,0.0,0.4170904798564442,126.86284947085161,41.11498845627171,4.163336342344337e-17,True,False,100.23990468805057,2.220446049250313e-16,0.0,True,0.4447933137933578,exact_unbounded_fallback_bounded_ls,113.71379656201084,27.184704490605764,0.4447933137933578,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3639167007219778,14.55666802887912,0.5114960083610655,0.3396475698161783,0.0,44.2395353020723,0.0,4.367664841432285,41.11498845627171,0.4447933137933578
1311,1.1105279146216472e-16,0.0,8.963999960112516e-17,True,False,stacked_exact,False,129.20216450070438,5168.086580028175,0.5065345754208411,0.3325244103065408,0.0,43.965807736777535,0.0,0.41856522805001667,127.30320732303457,41.256410399433825,8.886119947416683e-17,True,False,100.62681669431777,1.1102230246251565e-16,0.0,True,0.44619448951093343,exact_unbounded_fallback_bounded_ls,114.08643114813727,27.273787446351612,0.44619448951093343,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.36527758646540837,14.611103458616276,0.5065345754208411,0.3325244103065408,0.0,43.965807736777535,0.0,4.3577765033108715,41.256410399433825,0.44619448951093343
1312,1.6046192152785466e-17,0.0,6.334816229417031e-17,True,False,stacked_exact,False,129.54998507153186,5181.999402861275,0.5019806874341488,0.3259569313677689,0.0,43.6385471646498,0.0,0.4199671774765151,127.66259359220092,41.36247141939048,7.850462293418876e-17,True,False,100.97334630820338,1.6046192152785466e-17,0.0,True,0.44778693896750865,exact_unbounded_fallback_bounded_ls,114.41737977038741,27.352904851358286,0.44778693896750865,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.36934549217018503,14.773819686807462,0.5019806874341488,0.3259569313677689,0.0,43.6385471646498,0.0,4.345754340027231,41.36247141939048,0.44778693896750865
1313,2.221817818891996e-16,2.220446049250313e-16,3.147817814775626e-16,True,False,stacked_exact,False,129.80036153496576,5192.01446139863,0.4977642290906622,0.3199416855297732,0.0,43.258458923058726,0.0,0.4212290777263154,127.92285246594939,41.42830663339837,2.7755575615628914e-17,True,False,101.2603198389065,2.220446049250313e-16,2.220446049250313e-16,True,0.449471006528703,exact_unbounded_fallback_bounded_ls,114.68764428796594,27.417514962591905,0.449471006528703,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3757889903056828,15.031559612227321,0.4977642290906622,0.3199416855297732,0.0,43.258458923058726,0.0,4.331854870841459,41.42830663339837,0.449471006528703
1314,4.7704895589362195e-18,5.551115123125783e-17,8.566859659503507e-17,True,False,stacked_exact,False,129.93812801064257,5197.525120425703,0.49381683455218495,0.3144684091367979,0.0,42.827151865658514,0.0,0.42230058266630627,128.06901318142152,41.450124813514776,6.206335383118183e-17,True,False,101.4711713360843,4.7704895589362195e-18,5.551115123125783e-17,True,0.45116265467691685,exact_unbounded_fallback_bounded_ls,114.88084096661512,27.463701043581477,0.45116265467691685,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.38427727584117893,15.371091033647156,0.49381683455218495,0.3144684091367979,0.0,42.827151865658514,0.0,4.316345839123915,41.450124813514776,0.45116265467691685
1315,1.431146867680866e-17,2.220446049250313e-16,2.3850101304629337e-16,True,False,stacked_exact,False,129.9512232871997,5198.048931487989,0.49007453601678713,0.3095211024661338,0.0,42.34706405028366,0.0,0.4231441001820875,128.08920550072634,41.42515953972353,8.886119947416683e-17,True,False,101.59195388607455,1.431146867680866e-17,2.220446049250313e-16,True,0.45279067870105294,exact_unbounded_fallback_bounded_ls,114.98321014183935,27.488173674533517,0.45279067870105294,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.3944640575598958,15.77856230239579,0.49007453601678713,0.3095211024661338,0.0,42.34706405028366,0.0,4.299504220483665,41.42515953972353,0.45279067870105294
1316,2.4847151100229447e-16,0.0,2.0411059468722273e-16,True,False,stacked_exact,False,129.83064222505868,5193.225689002348,0.48647920305080394,0.3050785099638264,0.0,41.82129875737131,0.0,0.42373178406955353,127.97459993288905,41.35161721379946,6.938893903907228e-17,True,False,101.61140633481467,2.220446049250313e-16,0.0,True,0.4542949299732026,exact_unbounded_fallback_bounded_ls,114.98366611418645,27.48828268042275,0.4542949299732026,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.4060261019625072,16.24104407850032,0.48647920305080394,0.3050785099638264,0.0,41.82129875737131,0.0,4.281592768190007,41.35161721379946,0.4542949299732026
1317,1.1105279146216472e-16,0.0,1.002242555371943e-16,True,False,stacked_exact,False,129.570174794314,5182.80699177256,0.4829800643444848,0.3011152245526916,0.0,41.25366949773268,0.0,0.424041750734,127.71915570081386,41.22860124957162,5.551115123125783e-17,True,False,101.52072414487645,1.1102230246251565e-16,0.0,True,0.455622806469073,exact_unbounded_fallback_bounded_ls,114.8735821693333,27.461965737356294,0.455622806469073,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.4186310886492414,16.74524354596966,0.4829800643444848,0.3011152245526916,0.0,41.25366949773268,0.0,4.262879443283567,41.22860124957162,0.455622806469073
1318,1.1709383462843448e-17,2.220446049250313e-16,2.4214987390185087e-16,True,False,stacked_exact,False,129.1663001291441,5166.6520051657635,0.47953419096400474,0.2976022999631615,0.0,40.64849885624834,0.0,0.4240564530382892,127.31950787794385,41.056044955658585,6.206335383118183e-17,True,False,101.3135678100251,1.1709383462843448e-17,2.220446049250313e-16,True,0.4567284594311091,exact_unbounded_fallback_bounded_ls,114.64678526708869,27.40774710291344,0.4567284594311091,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.43196198302451466,17.27847932098063,0.47953419096400474,0.2976022999631615,0.0,40.64849885624834,0.0,4.243617840898479,41.056044955658585,0.4567284594311091
1319,6.5052130349130266e-18,2.220446049250313e-16,2.305325276040347e-16,True,False,stacked_exact,False,128.61794899612977,5144.717959845191,0.47610663266294106,0.29450792140364984,0.0,40.01056559046704,0.0,0.42376072676578364,126.77473433646185,40.834631935892475,2.7755575615628914e-17,True,False,100.9858777416248,6.5052130349130266e-18,2.220446049250313e-16,True,0.4575709896125687,exact_unbounded_fallback_bounded_ls,114.29937533982793,27.324694417177664,0.4575709896125687,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.4457127466601848,17.82850986640737,0.47610663266294106,0.29450792140364984,0.0,40.01056559046704,0.0,4.224051722335541,40.834631935892475,0.4575709896125687
1320,1.691355389077387e-17,1.1102230246251565e-16,1.6313832794716403e-16,True,False,stacked_exact,False,127.92627939325635,5117.051175730255,0.47267023147730974,0.2917981020004743,0.0,39.345013146345124,0.0,0.4231405538998471,126.08612843805216,40.5657149824734,1.0007415106216802e-16,True,False,100.53570320504366,1.691355389077387e-17,1.1102230246251565e-16,True,0.4581133172430431,exact_unbounded_fallback_bounded_ls,113.82955155998644,27.212377169809308,0.4581133172430431,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.45959726776233967,18.383890710493574,0.47267023147730974,0.2917981020004743,0.0,39.345013146345124,0.0,4.204413080142457,40.5657149824734,0.4581133172430431
