case,episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,projection_count,projection_rate,accepted_candidate_count,section16_projection_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_hold_prev_count,solver_hold_prev_count,gart_target_hold_prev_count,gart_solver_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error
OF-MPC pretrained no gate,67,52800,53600,800,-4.347889312149312,-3478.3114497194497,-4.347889312149312,-3478.3114497194497,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-72.71065432436217,0.0,0.1606084181540257,2.5216419379384547,0.1173701389158447,0.2038466973922066,1.0833195774398274,2.5216419379384547
OF-MPC pretrained no gate,68,53600,54400,800,-4.391067003157536,-3512.8536025260287,-4.391067003157536,-3512.8536025260287,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,-72.30500319464852,0.0,0.1617275250018948,2.5431899500138115,0.1183068175623771,0.2051482324414126,1.0873743723720826,2.5431899500138115
OF-MPC pretrained no gate,69,54400,55200,800,-4.474657530986762,-3579.726024789409,-4.474657530986762,-3579.726024789409,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-78.07007405811942,0.0,0.1677502143319749,2.5706140507880946,0.1186631745982254,0.2168372540657245,1.09102681127472,2.5706140507880946
OF-MPC pretrained no gate,70,55200,56000,800,-4.403962038922344,-3523.1696311378755,-4.403962038922344,-3523.1696311378755,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-73.81139173442637,0.0,0.1634628960553074,2.5649940298058027,0.1182201976527907,0.2087055944578241,1.090025482343474,2.5649940298058027
OF-MPC pretrained no gate,71,56000,56800,800,-4.457838376027042,-3566.270700821634,-4.457838376027042,-3566.270700821634,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-77.11264334507166,0.0,0.1646161822673557,2.5132593502374903,0.1187344920535311,0.2104978724811802,1.098469970405588,2.5132593502374903
OF-MPC pretrained no gate,72,56800,57600,800,-4.29009732614086,-3432.077860912688,-4.29009732614086,-3432.077860912688,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-71.61864018152266,0.0,0.1590977220847294,2.508433019298195,0.1167354637332124,0.2014599804362464,1.075809790842389,2.508433019298195
OF-MPC pretrained no gate,73,57600,58400,800,-4.282781599197619,-3426.2252793580947,-4.282781599197619,-3426.2252793580947,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-71.49644469995303,0.0,0.1579160475177574,2.5178204967118063,0.116877655024619,0.1989544400108958,1.087708655810412,2.5178204967118063
OF-MPC pretrained no gate,74,58400,59200,800,-4.323966444341607,-3459.173155473285,-4.323966444341607,-3459.173155473285,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-74.96531308058888,0.0,0.1616747202329806,2.558205311282336,0.1169248025433029,0.2064246379226584,1.0741887588358936,2.558205311282336
OF-MPC pretrained no gate,75,59200,60000,800,-4.401437648714862,-3521.150118971889,-4.401437648714862,-3521.150118971889,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-75.85145719036223,0.0,0.1629083946756342,2.5529552817877743,0.1178076321583504,0.2080091571929181,1.0759137887147143,2.5529552817877743
OF-MPC pretrained no gate,76,60000,60800,800,-4.316360343739659,-3453.0882749917278,-4.316360343739659,-3453.0882749917278,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-76.91901695346473,0.0,0.1636933442388615,2.5987873406594417,0.1164812196360177,0.2109054688417052,1.073939951545818,2.5987873406594417
OF-MPC pretrained no gate,77,60800,61600,800,-4.284441625853927,-3427.553300683142,-4.284441625853927,-3427.553300683142,0.0,0.0,33,0.04125,33,0.04125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-73.431556515784,0.0,0.1599618360916463,2.4994753146954167,0.1167029412083865,0.2032207309749061,1.061876538036707,2.4994753146954167
OF-MPC pretrained no gate,78,61600,62400,800,-4.318942047673442,-3455.1536381387536,-4.318942047673442,-3455.1536381387536,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,-70.92529864005962,0.0,0.1619405555507269,2.5217756301134955,0.1168401230503059,0.2070409880511478,1.0734833828702055,2.5217756301134955
OF-MPC pretrained no gate,79,62400,63200,800,-4.373800436902842,-3499.0403495222736,-4.373800436902842,-3499.0403495222736,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,-73.67763684078534,0.0,0.1622503863593802,2.596158560442973,0.1180899722108988,0.2064108005078616,1.0870565855666707,2.596158560442973
OF-MPC pretrained no gate,80,63200,64000,800,-4.307161000020231,-3445.7288000161843,-4.307161000020231,-3445.7288000161843,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-75.91903336745838,0.0,0.1612674417440928,2.6188580985515277,0.1167731956914241,0.2057616877967614,1.0804949535923174,2.6188580985515277
OF-MPC pretrained no gate,81,64000,64800,800,-4.306333570780283,-3445.0668566242266,-4.306333570780283,-3445.0668566242266,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-74.71978374119794,0.0,0.1606981567095393,2.545724509972388,0.1173776716886628,0.2040186417304157,1.0819968695099855,2.545724509972388
OF-MPC pretrained no gate,82,64800,65600,800,-4.309463282966303,-3447.5706263730426,-4.309463282966303,-3447.5706263730426,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-76.56659409420718,0.0,0.1596950184532027,2.547821740223071,0.1174244761546418,0.2019655607517635,1.0822054724520975,2.547821740223071
OF-MPC pretrained no gate,83,65600,66400,800,-4.311040207689095,-3448.8321661512755,-4.311040207689095,-3448.8321661512755,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-73.58405840083799,0.0,0.1623511178941806,2.578870238504692,0.1168840096609493,0.2078182261274119,1.0804027444419677,2.578870238504692
OF-MPC pretrained no gate,84,66400,67200,800,-4.270415951605097,-3416.332761284077,-4.270415951605097,-3416.332761284077,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-72.39994167061195,0.0,0.1639898016744927,2.56178392009474,0.1160838636395067,0.2118957397094787,1.0794364592092704,2.56178392009474
OF-MPC pretrained no gate,85,67200,68000,800,-4.238288906481136,-3390.6311251849093,-4.238288906481136,-3390.6311251849093,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-70.48589728591185,0.0,0.1589303318742118,2.626919413398298,0.1163609118911322,0.2014997518572914,1.0669460733495666,2.626919413398298
OF-MPC pretrained no gate,86,68000,68800,800,-4.234215418865626,-3387.3723350925,-4.234215418865626,-3387.3723350925,0.0,0.0,32,0.04,32,0.04,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-73.9394896846137,0.0,0.1605811326251388,2.629780135230476,0.1159609797027716,0.2052012855475059,1.0665699595237412,2.629780135230476
OF-MPC pretrained no gate,87,68800,69600,800,-4.357009245471864,-3485.607396377491,-4.357009245471864,-3485.607396377491,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-75.44640389571748,0.0,0.1621604028943868,2.643346022119772,0.1179898845507484,0.2063309212380251,1.084497496884263,2.643346022119772
OF-MPC pretrained no gate,88,69600,70400,800,-4.328725882881401,-3462.980706305121,-4.328725882881401,-3462.980706305121,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-73.99387884532246,0.0,0.1597755513867685,2.54730336343556,0.1181797440309187,0.2013713587426182,1.0687316296071825,2.54730336343556
OF-MPC pretrained no gate,89,70400,71200,800,-4.405970733617056,-3524.776586893645,-4.405970733617056,-3524.776586893645,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-75.13941902888075,0.0,0.1625296750654163,2.617267442279569,0.1183302191580135,0.2067291309728191,1.0856823289698334,2.617267442279569
OF-MPC pretrained no gate,90,71200,72000,800,-4.260951612801009,-3408.761290240808,-4.260951612801009,-3408.761290240808,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-74.45203860158881,0.0,0.157805741512784,2.595259292899925,0.1168796940366587,0.1987317889889093,1.076912114922934,2.595259292899925
OF-MPC pretrained no gate,91,72000,72800,800,-4.239159002433451,-3391.3272019467604,-4.239159002433451,-3391.3272019467604,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-73.63976212971261,0.0,0.1584210170627275,2.551701474257527,0.1160854255616984,0.2007566085637566,1.0648273188351216,2.551701474257527
OF-MPC pretrained no gate,92,72800,73600,800,-4.287590579041645,-3430.0724632333154,-4.287590579041645,-3430.0724632333154,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-74.7543682246012,0.0,0.1590946526953597,2.5600885048589817,0.1171963762015391,0.2009929291891802,1.0722725597461262,2.5600885048589817
OF-MPC pretrained no gate,93,73600,74400,800,-4.293990279821843,-3435.1922238574743,-4.293990279821843,-3435.1922238574743,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-71.49414596579174,0.0,0.1600828271248048,2.510511926837296,0.1166714718731294,0.2034941823764802,1.0719107192222048,2.510511926837296
OF-MPC pretrained no gate,94,74400,75200,800,-4.34434625008917,-3475.477000071336,-4.34434625008917,-3475.477000071336,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-73.81598788594692,0.0,0.1616948737634113,2.5965509227269763,0.1172799891029069,0.2061097584239158,1.0806930136866677,2.5965509227269763
OF-MPC pretrained no gate,95,75200,76000,800,-4.268267076878739,-3414.613661502991,-4.268267076878739,-3414.613661502991,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-71.5405328372276,0.0,0.1583687875998826,2.60774597666358,0.1166915382299558,0.2000460369698095,1.071663562944036,2.60774597666358
OF-MPC pretrained no gate,96,76000,76800,800,-4.2289054719400045,-3383.124377552004,-4.2289054719400045,-3383.124377552004,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-72.73093030386838,0.0,0.1611472258603261,2.6840360885207133,0.1158454550449274,0.2064489966757249,1.0698917418751313,2.6840360885207133
OF-MPC pretrained no gate,97,76800,77600,800,-4.767234584923748,-3813.7876679389983,-4.767234584923748,-3813.7876679389983,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-62.752314442172974,0.0,0.1792976555848003,2.8424230485231305,0.1225651264085837,0.2360301847610169,1.0772056651367703,2.8424230485231305
OF-MPC pretrained no gate,98,77600,78400,800,-4.323629160516689,-3458.903328413351,-4.323629160516689,-3458.903328413351,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-73.2980034889033,0.0,0.1633442087152033,2.6292685404521308,0.1171183670594165,0.20957005037099,1.0763558255734489,2.6292685404521308
OF-MPC pretrained no gate,99,78400,79200,800,-4.267589364025936,-3414.0714912207486,-4.267589364025936,-3414.0714912207486,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-72.28487771983498,0.0,0.1619871181364993,2.649419135333517,0.1162235174697566,0.2077507188032419,1.0761383339403818,2.649419135333517
OF-MPC pretrained no gate,100,79200,80000,800,-4.202153412786872,-3361.7227302294978,-4.202153412786872,-3361.7227302294978,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-71.75999385301054,0.0,0.159914536114702,2.5808860792794235,0.1155438916461433,0.2042851805832607,1.0674373144590614,2.5808860792794235
OF-MPC pretrained no gate,101,80000,80800,800,-4.285475946788827,-3428.3807574310617,-4.285475946788827,-3428.3807574310617,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-72.95427177684451,0.0,0.1621599631666489,2.6041098020238564,0.1164570222730951,0.2078629040602027,1.0740072639321254,2.6041098020238564
OF-MPC pretrained no gate,102,80800,81600,800,-4.215042325141948,-3372.0338601135586,-4.215042325141948,-3372.0338601135586,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-69.49760189385802,0.0,0.1591187336789149,2.60743084205626,0.1158707940718516,0.2023666732859781,1.0703575856386105,2.60743084205626
OF-MPC pretrained no gate,103,81600,82400,800,-4.203236225264426,-3362.588980211541,-4.203236225264426,-3362.588980211541,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-71.54900043747432,0.0,0.1587701225645454,2.600744223056324,0.1159267003591179,0.2016135447699728,1.068285033580651,2.600744223056324
OF-MPC pretrained no gate,104,82400,83200,800,-4.252886992470371,-3402.309593976297,-4.252886992470371,-3402.309593976297,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-68.1637909784456,0.0,0.1601489450685498,2.6030394171873468,0.1168796569366158,0.2034182332004837,1.0774286152411388,2.6030394171873468
OF-MPC pretrained no gate,105,83200,84000,800,-4.268167473448171,-3414.533978758537,-4.268167473448171,-3414.533978758537,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-66.27339424984893,0.0,0.1609640460670108,2.5782589990507176,0.1169316046624828,0.2049964874715388,1.081029480551209,2.5782589990507176
OF-MPC pretrained no gate,106,84000,84800,800,-4.08375713351468,-3267.005706811744,-4.08375713351468,-3267.005706811744,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-64.52915842967309,0.0,0.1584953381429512,2.62351460265694,0.114064091931986,0.2029265843539164,1.0597235758068742,2.62351460265694
OF-MPC pretrained no gate,107,84800,85600,800,-4.183798848897265,-3347.0390791178115,-4.183798848897265,-3347.0390791178115,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-68.10239001549724,0.0,0.1601320232264942,2.6066556250663666,0.1155383395207856,0.2047257069322028,1.068248344666597,2.6066556250663666
OF-MPC pretrained no gate,108,85600,86400,800,-4.148346715807784,-3318.677372646227,-4.148346715807784,-3318.677372646227,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.93281226827241,0.0,0.1576906470260675,2.592448233553569,0.115244937724279,0.2001363563278561,1.0651705090746746,2.592448233553569
OF-MPC pretrained no gate,109,86400,87200,800,-4.265122836936444,-3412.098269549155,-4.265122836936444,-3412.098269549155,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-68.35745265110666,0.0,0.1592256917433203,2.550956041065888,0.1169565960855603,0.2014947874010802,1.0771661821573413,2.550956041065888
OF-MPC pretrained no gate,110,87200,88000,800,-4.233372209830745,-3386.697767864596,-4.233372209830745,-3386.697767864596,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-65.65447759607741,0.0,0.1596711652839663,2.6135705274539305,0.1168527253996554,0.2024896051682773,1.075095789138144,2.6135705274539305
OF-MPC pretrained no gate,111,88000,88800,800,-4.306393682741349,-3445.114946193079,-4.306393682741349,-3445.114946193079,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-66.91478453404488,0.0,0.161024255997135,2.6169075175034777,0.1175662825820712,0.2044822294121988,1.0775848872817844,2.6169075175034777
OF-MPC pretrained no gate,112,88800,89600,800,-4.22067476053804,-3376.5398084304325,-4.22067476053804,-3376.5398084304325,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-65.83034814023415,0.0,0.1599518818852496,2.573551388032911,0.1161771448191782,0.2037266189513209,1.071952616820916,2.573551388032911
OF-MPC pretrained no gate,113,89600,90400,800,-4.189620784325174,-3351.696627460139,-4.189620784325174,-3351.696627460139,0.0,0.0,22,0.0275,22,0.0275,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-68.83492841130487,0.0,0.162807540473279,2.651522805985053,0.1151741993319502,0.2104408816146079,1.0638398973953929,2.651522805985053
OF-MPC pretrained no gate,114,90400,91200,800,-4.254594811726397,-3403.6758493811176,-4.254594811726397,-3403.6758493811176,0.0,0.0,29,0.03625,29,0.03625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.48300578004591,0.0,0.1636961431599457,2.595382529957419,0.1160877985818388,0.2113044877380527,1.0654962442529077,2.595382529957419
OF-MPC pretrained no gate,115,91200,92000,800,-4.1386951081616346,-3310.956086529308,-4.1386951081616346,-3310.956086529308,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.90997082597903,0.0,0.1611195041366153,2.652451272380631,0.1144531256120757,0.2077858826611549,1.060911828378916,2.652451272380631
OF-MPC pretrained no gate,116,92000,92800,800,-4.203144014651048,-3362.515211720839,-4.203144014651048,-3362.515211720839,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-64.6336376244725,0.0,0.1607141772618098,2.6151857716226914,0.1159068308794805,0.205521523644139,1.069915110332888,2.6151857716226914
OF-MPC pretrained no gate,117,92800,93600,800,-4.232747997787435,-3386.198398229948,-4.232747997787435,-3386.198398229948,0.0,0.0,27,0.03375,27,0.03375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-64.57698654531373,0.0,0.1725761017121111,2.893362073400681,0.1142711075871631,0.2308810958370591,1.064153386595318,2.893362073400681
OF-MPC pretrained no gate,118,93600,94400,800,-4.216197189530997,-3372.9577516247978,-4.216197189530997,-3372.9577516247978,0.0,0.0,42,0.0525,42,0.0525,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-67.38115660843539,0.0,0.1659696846972392,2.6577685628145105,0.1151341627212585,0.2168052066732199,1.0656153379364004,2.6577685628145105
OF-MPC pretrained no gate,119,94400,95200,800,-4.211076129628761,-3368.860903703009,-4.211076129628761,-3368.860903703009,0.0,0.0,31,0.03875,31,0.03875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-66.60298530314196,0.0,0.1646862001991794,2.7438626212693293,0.1154112608299385,0.2139611395684202,1.0700789201150551,2.7438626212693293
OF-MPC pretrained no gate,120,95200,96000,800,-4.208243537839463,-3366.5948302715706,-4.208243537839463,-3366.5948302715706,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-66.14649017006195,0.0,0.1653287254463066,2.5822465616215027,0.1153246654701186,0.2153327854224946,1.0659384817720148,2.5822465616215027
OF-MPC pretrained no gate,121,96000,96800,800,-4.231164007061746,-3384.9312056493964,-4.231164007061746,-3384.9312056493964,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.60531736015457,0.0,0.1640554789662214,2.6591931857484497,0.1159494521195373,0.2121615058129056,1.0713391814168722,2.6591931857484497
OF-MPC pretrained no gate,122,96800,97600,800,-4.228370282716969,-3382.6962261735757,-4.228370282716969,-3382.6962261735757,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.28028574021437,0.0,0.1654136245064006,2.6624079759629358,0.1156523098809258,0.2151749391318754,1.077530978559134,2.6624079759629358
OF-MPC pretrained no gate,123,97600,98400,800,-4.244017722863136,-3395.2141782905087,-4.244017722863136,-3395.2141782905087,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.5951853158823,0.0,0.1649610829766084,2.5419551732628065,0.1157977565456777,0.2141244094075391,1.071714023731695,2.5419551732628065
OF-MPC pretrained no gate,124,98400,99200,800,-4.242912455570152,-3394.3299644561216,-4.242912455570152,-3394.3299644561216,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.49817321925798,0.0,0.1607335087212401,2.5832651185134523,0.1165488551599502,0.20491816228253,1.0852589057550728,2.5832651185134523
OF-MPC pretrained no gate,125,99200,100000,800,-4.252105421321448,-3401.6843370571587,-4.252105421321448,-3401.6843370571587,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.26550852965363,0.0,0.1635386605875961,2.570742573537757,0.1164525703819237,0.2106247507932685,1.0805987292430843,2.570742573537757
OF-MPC pretrained no gate,126,100000,100800,800,-4.302896566028837,-3442.3172528230693,-4.302896566028837,-3442.3172528230693,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.80026524706693,0.0,0.1658348549377069,2.558714713804761,0.1168273061030718,0.2148424037723419,1.0752694796720257,2.558714713804761
OF-MPC pretrained no gate,127,100800,101600,800,-4.217088225506358,-3373.670580405086,-4.217088225506358,-3373.670580405086,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,-65.25467298386286,0.0,0.1646788301268772,2.559882885622756,0.115649117041459,0.2137085432122954,1.0745793511738824,2.559882885622756
OF-MPC pretrained no gate,128,101600,102400,800,-4.21641976317368,-3373.135810538944,-4.21641976317368,-3373.135810538944,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.72365623992721,0.0,0.1590230005457681,2.5711573874471583,0.1165682209185378,0.2014777801729985,1.0764036557432817,2.5711573874471583
OF-MPC pretrained no gate,129,102400,103200,800,-4.1459408705725,-3316.752696458,-4.1459408705725,-3316.752696458,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-62.21563385004242,0.0,0.1592780647087187,2.5274955826411087,0.1149579071045254,0.203598222312912,1.0694499489341398,2.5274955826411087
OF-MPC pretrained no gate,130,103200,104000,800,-4.185504765664097,-3348.403812531278,-4.185504765664097,-3348.403812531278,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-63.84939619006093,0.0,0.1625138325317421,2.604518948065732,0.1154415827517522,0.2095860823117321,1.0719241401316937,2.604518948065732
OF-MPC pretrained no gate,131,104000,104800,800,-4.245169843950779,-3396.135875160623,-4.245169843950779,-3396.135875160623,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.268833961268,0.0,0.1611769982987813,2.5857262650656025,0.1163837172175995,0.205970279379963,1.077622869232482,2.5857262650656025
OF-MPC pretrained no gate,132,104800,105600,800,-4.178907799949334,-3343.126239959467,-4.178907799949334,-3343.126239959467,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-62.73751823264036,0.0,0.1580945015218667,2.563280642433085,0.1160186195767012,0.2001703834670321,1.0813701820720207,2.563280642433085
OF-MPC pretrained no gate,133,105600,106400,800,-4.111113128661592,-3288.8905029292737,-4.111113128661592,-3288.8905029292737,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-64.23917369416279,0.0,0.1580142864842406,2.588563378927688,0.1145704507654413,0.2014581222030399,1.0680011268785363,2.588563378927688
OF-MPC pretrained no gate,134,106400,107200,800,-4.181605385520237,-3345.2843084161896,-4.181605385520237,-3345.2843084161896,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-69.2647666289896,0.0,0.1615013138215226,2.6114595776573992,0.1156320481704626,0.2073705794725826,1.0792322335697748,2.6114595776573992
OF-MPC pretrained no gate,135,107200,108000,800,-4.141451133692176,-3313.160906953741,-4.141451133692176,-3313.160906953741,0.0,0.0,22,0.0275,22,0.0275,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-63.22875983292886,0.0,0.1608846606114653,2.60180285969318,0.1146255876200157,0.2071437336029148,1.06857723988793,2.60180285969318
OF-MPC pretrained no gate,136,108000,108800,800,-4.157723819663183,-3326.1790557305458,-4.157723819663183,-3326.1790557305458,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-65.01028688910287,0.0,0.1585319985043781,2.549959363403559,0.1159483626057761,0.20111563440298,1.0798272731092955,2.549959363403559
OF-MPC pretrained no gate,137,108800,109600,800,-4.152492129701755,-3321.993703761404,-4.152492129701755,-3321.993703761404,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-64.26843664558453,0.0,0.1571248197375823,2.5697172109511257,0.1160049814506634,0.1982446580245012,1.0792471831988393,2.5697172109511257
OF-MPC pretrained no gate,138,109600,110400,800,-4.033341861505025,-3226.6734892040195,-4.033341861505025,-3226.6734892040195,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-63.32445026352502,0.0,0.1560668201545755,2.581120459881049,0.113781664756578,0.198351975552573,1.0710169385319612,2.581120459881049
OF-MPC pretrained no gate,139,110400,111200,800,-4.100452490071251,-3280.361992057001,-4.100452490071251,-3280.361992057001,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-64.62080558656339,0.0,0.1583760362750818,2.6296327190265743,0.1149401836357547,0.2018118889144089,1.0747077395965237,2.6296327190265743
OF-MPC pretrained no gate,140,111200,112000,800,-4.129272117851137,-3303.41769428091,-4.129272117851137,-3303.41769428091,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,-65.41569500955836,0.0,0.1575191943640549,2.581578518247568,0.1153651641728401,0.1996732245552697,1.0786096172929645,2.581578518247568
